Date,Company,Ticker,Sentiment,Title
2024-08-29,minas_buenaventura,BVN,0.4019,Council on Tall Buildings and Urban Habitat Aims to Understand and Address the Global Density Dilemma
2024-08-29,ypf,YPF,0.2023,Crude Reality: South America’s Offshore Oil Buries Net Zero Agenda
2024-08-30,vista_energy,VIST,0.936,Vista Energy (NYSE:VIST) Research Coverage Started at Bank of America
2024-08-30,eletrobras,EBR,0.6103,Kdenlive Café
2024-08-30,ypf,YPF,0.0,YPF Eyes Sale of Lithium Unit as Focus Narrows on Shale Ramp-Up
2024-08-30,ypf,YPF,0.9313,Why Energy Company YPF Shares Are Gaining Today
2024-08-30,ypf,YPF,0.765,YPF Sociedad Anónima (NYSE:YPF) Stock Rating Upgraded by Jefferies Financial Group
2024-08-30,ypf,YPF,0.0,YPF Eyes Sale of Lithium Unit as Focus Narrows on Shale Ramp-Up
2024-08-31,eletrobras,EBR,0.9246,Centrais Elétricas Brasileiras S.A. – Eletrobrás (NYSE:EBR) Shares Gap Down to $7.61
2024-09-01,vista_energy,VIST,0.0,"Etlar, Carit: Ungdoms kampe [Danish] v1. 01 Sep 2024 (Other Fiction, ePub)"
2024-09-01,vista_energy,VIST,0.0,"Etlar, Carit: Viben Peter  Fortælling fra Ditmarsken [Danish] v1. 01 Sep 2024 (Historical Fiction, ePub)"
2024-09-02,eletrobras,EBR,0.9851,Centrais Elétricas Brasileiras S.A. – Eletrobrás (NYSE:EBR) Short Interest Up 8.2% in August
2024-09-02,vista_energy,VIST,0.0,[Removed]
2024-09-03,minas_buenaventura,BVN,0.9393,Presenting decision-relevant numerical information to Dutch women aged 50–70 with varying levels of health literacy: Case example of adjuvant systemic therapy for breast cancer
2024-09-03,minas_buenaventura,BVN,0.8316,Banque Cantonale Vaudoise Increases Holdings in Compañía de Minas Buenaventura S.A.A. (NYSE:BVN)
2024-09-03,minas_buenaventura,BVN,0.9042,"Claro Advisors LLC Makes New $208,000 Investment in Compañía de Minas Buenaventura S.A.A. (NYSE:BVN)"
2024-09-03,vista_energy,VIST,0.9022,Vista Energy announces share repurchase on NYSE and BMV
2024-09-04,ypf,YPF,0.8779,Vista Energy to pump more than $1 billion into growing Argentina shale
2024-09-04,ypf,YPF,0.9153,Vista Energy to pump more than $1 billion into growing Argentina shale
2024-09-04,minas_buenaventura,BVN,0.9741,Compañía de Minas Buenaventura S.A.A. (NYSE:BVN) Shares Acquired by BNP PARIBAS ASSET MANAGEMENT Holding S.A.
2024-09-05,minas_buenaventura,BVN,-0.9349,FUNAAB student kidnapped in Lagos murdered by abductor
2024-09-05,petrobras,PBR,0.9786,(PR) Bluetooth SIG Introduces True Distance Awareness
2024-09-05,minas_buenaventura,BVN,-0.836,How to beat cyber criminals
2024-09-05,petrobras,PBR,0.802,Old Wooden Airplane Toy by Erik Nurshin
2024-09-05,petrobras,PBR,-0.3182,"Hunting in Desperate Times – Part 5, by Tunnel Rabbit"
2024-09-05,eletrobras,EBR,0.9042,"Signaturefd LLC Has $49,000 Stake in Centrais Elétricas Brasileiras S.A. – Eletrobrás (NYSE:EBR)"
2024-09-05,minas_buenaventura,BVN,0.25,Operators sue govt as PoS registration deadline ends
2024-09-05,petrobras,PBR,0.9313,"Hunting in Desperate Times – Part 6, by Tunnel Rabbit"
2024-09-06,petrobras,PBR,0.0258,"Petrobras Accelerates Fertilizer Plans, Mulls $800 Million for Plant"
2024-09-06,petrobras,PBR,0.7184,Powerboat & RIB - October 2024
2024-09-06,petrobras,PBR,0.6915,Sci-fi Screen Collection by BR2GAME
2024-09-06,vista_energy,VIST,0.9366,Vista Energy (NYSE:VIST) Shares Gap Up After Analyst Upgrade
2024-09-06,vista_energy,VIST,0.8979,Vista Energy (NYSE:VIST) PT Raised to $55.00 at UBS Group
2024-09-06,petrobras,PBR,0.0,Sannyのおすすめバーチャルワールドニュース : 2024年8月 Sanny Reports For Virtual Japan
2024-09-06,petrobras,PBR,0.886,次世代技術「Bluetooth 6.0」のコア仕様が公開される、Appleの「探す」の精度が大幅に向上する可能性
2024-09-06,petrobras,PBR,0.6996,Plushies Toy Pack 3D - BananaMonkey by Banana Monkey Studio
2024-09-06,petrobras,PBR,0.975,Bluetooth SIG Unveils True Distance Awareness with Channel Sounding
2024-09-06,petrobras,PBR,0.6705,Futuristic Pool Billard Table Sci-fi - BananaMonkey by Banana Monkey Studio
2024-09-06,eletrobras,EBR,0.9451,Van ECK Associates Corp Has $3.18 Million Position in Centrais Elétricas Brasileiras S.A. – Eletrobrás (NYSE:EBR)
2024-09-06,eletrobras,EBR,0.7964,Baton Rouge Democratic Party endorses Ted James for mayor over incumbent Sharon Weston Broome
2024-09-06,ypf,YPF,0.802,Bearish Sentiment Has Taken Over Oil Markets
2024-09-07,petrobras,PBR,0.7845,"SCIFI: MEGASPIKAN LARVAE by PROTOFACTOR, INC"
2024-09-07,petrobras,PBR,0.8555,"SCIFI: MEGASPIKAN by PROTOFACTOR, INC"
2024-09-08,eletrobras,EBR,0.8402,Sivia Capital Partners LLC Cuts Stake in Centrais Elétricas Brasileiras S.A. – Eletrobrás (NYSE:EBR)
2024-09-09,petrobras,PBR,0.6808,Cyber Club - night club (URP) by IL.ranch
2024-09-09,petrobras,PBR,0.9839,9/10/24: Kamala vs. Trump: SF’s Free Debate Watch Party (Happy Hour ’til 6:30p) - FREE
2024-09-09,petrobras,PBR,0.8176,LGM_01 by Mr-macbeth
2024-09-09,eletrobras,EBR,0.128,"A southern Idaho road trip offers hot springs, quirky museums and more"
2024-09-09,minas_buenaventura,BVN,0.875,"National Bank of Canada FI Sells 69,392 Shares of Compañía de Minas Buenaventura S.A.A. (NYSE:BVN)"
2024-09-09,petrobras,PBR,0.2263,Realistic Black Wyvern Animated 3D Model by 3D-Disco
2024-09-09,petrobras,PBR,0.6705,Corkboard & Desk by Cloube Works
2024-09-09,petrobras,PBR,0.836,Lounge Square Sofa with Pillows Rustic - BananaMonkey by Banana Monkey Studio
2024-09-09,petrobras,PBR,0.5574,"Comfy, the 2D rust game engine, is now archived"
2024-09-09,ypf,YPF,0.875,YPF Sociedad Anónima (NYSE:YPF) Receives Consensus Recommendation of “Hold” from Brokerages
2024-09-09,ypf,YPF,0.9728,Critical Survey: Repsol (OTCMKTS:REPYY) vs. Range Resources (NYSE:RRC)
2024-09-10,petrobras,PBR,0.6705,Realistic Pillows Pack - BananaMonkey by Banana Monkey Studio
2024-09-10,vista_energy,VIST,0.936,"Strategic Financial Concepts LLC Makes New $574,000 Investment in Vista Energy, S.A.B. de C.V. (NYSE:VIST)"
2024-09-10,petrobras,PBR,0.7964,Brazilian Companies Pushing Lula for Better Deals on Back Taxes
2024-09-10,minas_buenaventura,BVN,0.8402,Dezeen Awards 2024 interiors longlist revealed
2024-09-10,petrobras,PBR,-0.4767,CFRA downgrades SLB stock to Hold rating with reduced price target
2024-09-10,petrobras,PBR,0.7906,3D Human Face Mask Pack by DragonXu
2024-09-10,petrobras,PBR,0.9468,Survival & Craft: MODULAR LOG CABINS by 3DShapes
2024-09-10,petrobras,PBR,0.6908,How a Swiss Mountain Town Is Embracing a More Sustainable Fuel Source
2024-09-10,petrobras,PBR,0.875,"Caprock Group LLC Buys 95,664 Shares of Petróleo Brasileiro S.A. – Petrobras (NYSE:PBR)"
2024-09-10,petrobras,PBR,0.6705,Futuristic Rounded Seat Sci-fi - BananaMonkey by Banana Monkey Studio
2024-09-10,petrobras,PBR,0.8689,SLB reveals efficient lithium production at Nevada plant
2024-09-10,petrobras,PBR,0.8074,Medieval Torches and Candlesticks by Red Blue Pixel
2024-09-10,petrobras,PBR,-0.2263,"Petrobras, Shell Partnership Bags 26 Pelotas Basin Concession Contracts"
2024-09-10,petrobras,PBR,0.5267,Air conditioner outdoor unit by Polyboost
2024-09-10,petrobras,PBR,0.4588,Female Creature_2 by Alesky
2024-09-11,petrobras,PBR,0.6705,"Modular Medieval Village (Village, Medieval Village, Medieval Town, Town) by Hivemind"
2024-09-11,petrobras,PBR,0.807,Industrial Building Materials Pack by EVOLVE Studio LTD
2024-09-11,petrobras,PBR,0.7003,Shelf - Realistic 4K PBR Collection Vol.01 by Ditag Design
2024-09-11,petrobras,PBR,0.6486,"Precariously balanced rocks in New York, Vermont provide limits on earthquake shaking"
2024-09-11,aes_andes,AES,0.9217,Best Practices For Business Development Teams In The Tech Industry
2024-09-11,petrobras,PBR,0.7783,Samurai_Male_Katsuro by Art Hiraeth
2024-09-11,petrobras,PBR,0.9273,775+ Metal Materials Mega Collection Vol 3 by Fit Fun Apps
2024-09-11,aes_andes,AES,0.2584,"TeamViewer Portable 15.57.5 (pc control, screen sharing) Released"
2024-09-11,eletrobras,EBR,0.9761,2025 Buell Super Cruiser enters the US market
2024-09-11,aes_andes,AES,0.5574,Mactrast Deals: Sticky Password Premium: Lifetime Subscription
2024-09-11,aes_andes,AES,0.9001,8 Practices Software Engineers Should Adopt and Champion for Cybersecurity
2024-09-11,aes_andes,AES,0.8271,Safeguard your digital world with a lifetime of cloud storage
2024-09-11,aes_andes,AES,0.0,iodyne Pro Mini
2024-09-11,aes_andes,AES,0.7184,How Investors Are Reacting After Last Night's Presidential Debate
2024-09-11,aes_andes,AES,0.375,"San Diego County Supervisors OK battery storage site policies, but nix moratorium"
2024-09-11,aes_andes,AES,0.7184,S&P 500 Gains and Losses Today: Green Energy Stocks Rise After Presidential Debate
2024-09-11,aes_andes,AES,0.9509,ExpressVPN review: a premium VPN for fast streaming
2024-09-11,aes_andes,AES,0.5574,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.31%
2024-09-11,aes_andes,AES,0.9153,10 Best Cyber Security Tools for Small Businesses to Boost Protection
2024-09-11,petrobras,PBR,0.9298,Rhinoceros 8.11.24254.15001 (x64)
2024-09-11,petrobras,PBR,0.9298,Rhinoceros 8.11.24254.15001 (x64)
2024-09-11,aes_andes,AES,0.7096,"The thinnest external SSD I've ever tested is also really fast, but there's a catch"
2024-09-11,pampa_energia,PAM,-0.7891,FNC's MacCallum to JD Vance: Many Republicans 'Do Not Share Your Views' on Ukraine
2024-09-11,pampa_energia,PAM,0.5719,'It was like a non-league team asking Man Utd for a match'
2024-09-11,pampa_energia,PAM,0.8442,"Powerhouse Producers Mary Parent, Lucy Fisher and Sue Naegle Join TheGrill"
2024-09-11,pampa_energia,PAM,0.8271,Marlow on Kudlow: 'Chaperones at ABC Disney Protected' Kamala Harris
2024-09-11,aes_andes,AES,0.9607,Iodyne Reveals Its Pro Mini External SSD with AirJet Cooling and Speeds up to 3 GB/s
2024-09-12,ypf,YPF,0.9201,Headlands Technologies LLC Grows Holdings in YPF Sociedad Anónima (NYSE:YPF)
2024-09-12,pampa_energia,PAM,0.0,About
2024-09-12,ypf,YPF,0.9686,LSV Asset Management Grows Stock Position in YPF Sociedad Anónima (NYSE:YPF)
2024-09-12,aes_andes,AES,0.6808,"New AWAS speed camera at PLUS Bkt Beruntung – Sg Buaya southbound, KM 431.55 – tests underway"
2024-09-12,pampa_energia,PAM,0.25,Whoopi Goldberg to JD Vance: 'Stop Talking' About Taylor Swift
2024-09-12,aes_andes,AES,0.0,iodyne 社、Pro Mini を発表、映像および写真制作業界向けスマートドライブ
2024-09-12,aes_andes,AES,0.9747,TD Asset Management Inc Raises Stock Holdings in The AES Co. (NYSE:AES)
2024-09-12,aes_andes,AES,0.907,Aura Biosciences Reports Positive Phase 2 End of Study Results Evaluating Bel-sar as a First-Line Treatment for Early-Stage Choroidal Melanoma
2024-09-12,aes_andes,AES,0.4084,"Evaluation of hydroxychloroquine or chloroquine for the prevention of COVID-19 (COPCOV): A double-blind, randomised, placebo-controlled trial"
2024-09-12,aes_andes,AES,0.9393,"Headlands Technologies LLC Has $955,000 Stake in The AES Co. (NYSE:AES)"
2024-09-12,pampa_energia,PAM,-0.9618,"Sadness, anger and questions follow RCMP shooting of Elsipogtog man"
2024-09-12,aes_andes,AES,0.9707,Express to Impress: Leveraging IBCS Standards for Powerful Data Presentations
2024-09-12,aes_andes,AES,0.896,Design of TOLERANT: phase I/II safety assessment of intranodal administration of HSP70/mB29a self-peptide antigen-loaded autologous tolerogenic dendritic cells in patients with rheumatoid arthritis
2024-09-12,aes_andes,AES,-0.2263,"Electroacupuncture versus solifenacin succinate for female overactive bladder: study protocol for a multicentre, randomised, controlled, double-dummy, non-inferiority trial"
2024-09-12,aes_andes,AES,-0.5859,"Anti-inflammatory effect of colchicine on organ damage during the perioperative period of cardiac surgery: a study protocol for a multicentre, randomised, double-blind, placebo-controlled clinical trial"
2024-09-12,aes_andes,AES,0.8754,"This $2,200 8 TB SSD supports USB 4, active cooling, passkeys, an e-ink screen, and more"
2024-09-12,aes_andes,AES,0.7845,Iodyne intros external SSD using Frore's AirJet Mini Slim SSD active cooler: sustained 3GB/sec
2024-09-12,pampa_energia,PAM,-0.1027,Chelsea Clinton: Trump Is ‘Scared’ of Kamala
2024-09-12,pampa_energia,PAM,0.9571,"As Non-Human Identity Attacks Soar, Cloud Security Alliance and Astrix Security Reveal Critical Gaps in Non-Human Identity Protection"
2024-09-12,pampa_energia,PAM,0.9571,"As Non-Human Identity Attacks Soar, Cloud Security Alliance and Astrix Security Reveal Critical Gaps in Non-Human Identity Protection"
2024-09-12,pampa_energia,PAM,0.3716,'Good decision': Republican shares why Trump is 'smart' to dodge another debate
2024-09-12,pampa_energia,PAM,-0.6792,'I will just not accept that': CNN host rips GOP senator over 'absolute false equivalence'
2024-09-12,pampa_energia,PAM,0.8859,Stardew Valley Player Discovers A Key Gameplay Mechanic After 300 Hours
2024-09-12,pampa_energia,PAM,-0.9118,"Upgrade to 24.04.01: system freezes, no nvidia drivers listed"
2024-09-12,aes_andes,AES,0.9214,Up 24% in a month! This ASX biotech share is hitting a record high on trial update
2024-09-12,ecopetrol,EC,-0.4767,Hackers Use Cloud Services To Target Financial And Insurance Firms
2024-09-12,ecopetrol,EC,-0.3612,EU Complicity in Israel’s Genocidal War on Gaza
2024-09-12,pampa_energia,PAM,0.3506,Leah McCourt hopes Bellator London win truly does make her No. 1 contender to fight Cris Cyborg
2024-09-12,ecopetrol,EC,-0.6868,"Selected Articles: Remote Control of the Human Brain, Crowd Control Technologies. High Risk AI Systems"
2024-09-12,ecopetrol,EC,0.9231,"Kathy Griffin Freaks Out: Trump Will ‘Pick’ Comedians Off ‘One-by-One’ if He Wins, ‘Will Go after Jimmy Kimmel, Will Go after Jon Stewart’"
2024-09-12,ecopetrol,EC,0.0,A 149 million-year-old pterosaur is Britain's largest flying animal—scientists prove it from a finger bone
2024-09-12,ecopetrol,EC,0.4215,"Use of Haemophilus influenzae Type b–Containing Vaccines Among American Indian and Alaska Native Infants: Updated Recommendations of the Advisory Committee on Immunization Practices ― United States, 2024"
2024-09-12,ecopetrol,EC,0.4404,"Hawaiian Air: New York – Maui, Hawaii (and vice versa). $388 (Basic Economy) / $528 (Regular Economy). Roundtrip, including all Taxes"
2024-09-12,ecopetrol,EC,-0.1779,P T Usha issues notice to IOA treasurer Yadav
2024-09-12,pampa_energia,PAM,-0.5859,"Halifax shares list of candidates, including all 16 running for mayor, ahead of October election"
2024-09-12,aes_andes,AES,0.4767,Rosamund Pike-Led Silicon Valley Thriller Gets Netflix Series Order
2024-09-12,ecopetrol,EC,-0.2263,"The Tears Of Stan Lee… An Extract From ""Stan Lee Lied"" by Chaz Gower"
2024-09-12,aes_andes,AES,0.3182,株式会社 アスクGB Labs 社、「NebulaNAS」を IBC 2024 で正式発表
2024-09-12,aes_andes,AES,0.7816,"Want a 4 TB external SSD with solid state cooling, passkey unlocking, wireless tracking, RAID 6, and a built-in e-paper display? Yours for—squints at the screen—the price of TWO PlayStation 5 Pros"
2024-09-12,petrobras,PBR,0.6996,Futuristic Table Games Sci-Fi Pack - BananaMonkey by Banana Monkey Studio
2024-09-12,pampa_energia,PAM,0.9423,What to do in Denver: a Friday the 13th horror-fest and Lucha Libre on Colfax
2024-09-12,pampa_energia,PAM,0.9674,Attacks related to non-human identities increase
2024-09-12,pampa_energia,PAM,0.4779,Shedding light on blue-green photosynthesis: A wavelength-dependent mathematical model of photosynthesis in Synechocystis sp. PCC 6803
2024-09-12,pampa_energia,PAM,0.5707,IDeA States Need Basic Science Too!
2024-09-12,pampa_energia,PAM,0.0,"Transportation, Supply Chain & Logistics Industry Almanac 2024: Industry Market Research, Statistics, Trends and Leading Companies"
2024-09-12,pampa_energia,PAM,0.765,Welcomed News for Sara Collins
2024-09-12,pampa_energia,PAM,0.0,[Removed]
2024-09-12,pampa_energia,PAM,0.9313,Juilliard School & Meharry Medical College Receive $20 Million Gifts
2024-09-12,pampa_energia,PAM,0.0,Vance: Main Thrust of the Kamala's Economic Policy Is to Throw Everybody on Welfare
2024-09-12,petrobras,PBR,0.7845,Fantasy Medieval Town by Daelonik Artworks
2024-09-12,pampa_energia,PAM,0.0,Vance: Main Thrust of the Kamala’s Economic Policy Is to Throw Everybody on Welfare
2024-09-12,pampa_energia,PAM,0.7845,Valley Bank's New Jersey Commercial Banking Team Closes a $150 Million Syndicated Credit Facility to Green Thumb Industries Inc.
2024-09-12,petrobras,PBR,0.8957,Petrobras Taps SBM to Grow Fleet of Production Vessels
2024-09-12,petrobras,PBR,0.712,"New Texturing Course: Bring Your Models to Life [$, promoted]"
2024-09-12,petrobras,PBR,0.7964,Vintage TV with Screen Glitch by HunterCraft Creations
2024-09-12,pampa_energia,PAM,-0.6808,Derry Girls: Tourists say new awning 'splits' mural in half
2024-09-12,pampa_energia,PAM,-0.6597,"Vance: When Trump Imposed Tariffs, There Was Low Inflation"
2024-09-12,pampa_energia,PAM,0.9042,CyberArk stock gains momentum with rising demand for non-PAM solutions – DA Davidson
2024-09-12,petrobras,PBR,0.7269,Cartoon Female Soldier by Alpen Wolf
2024-09-12,pampa_energia,PAM,0.8402,Pampa Energía (NYSE:PAM) Price Target Increased to $72.00 by Analysts at Bank of America
2024-09-12,pampa_energia,PAM,0.9423,Mystal: Trump's 'Supporters Are Just as Despicable' as He Is
2024-09-12,petrobras,PBR,0.6705,Sci-Fi Gorilla by Shumn1y
2024-09-12,petrobras,PBR,0.6705,Sci-Fi Cat by Shumn1y
2024-09-12,petrobras,PBR,0.6705,Sci-Fi Bear by Shumn1y
2024-09-12,pampa_energia,PAM,0.0,Chelsea Clinton: Trump Is 'Scared' of Kamala
2024-09-12,petrobras,PBR,0.0,Will Kahn-Greene: Switching from pyenv to uv
2024-09-12,petrobras,PBR,0.6705,160+ PBR Materials Pack Collection - BananaMonkey by Banana Monkey Studio
2024-09-12,petrobras,PBR,0.6705,Lizardmen_Pack by Njordmund
2024-09-12,pampa_energia,PAM,0.9636,Mediterranean Roasted Artichokes
2024-09-12,petrobras,PBR,0.6956,Sci_Fi_Cyborg_12 by SerjoCG
2024-09-12,petrobras,PBR,0.6705,Monster 13 by Njordmund
2024-09-12,pampa_energia,PAM,-0.9136,Our Girls Friday: The Final Girls of the Friday the 13th Franchise [Friday the 13th Week]
2024-09-12,petrobras,PBR,0.6705,Antique Monocular Telescope Retractable - BananaMonkey by Banana Monkey Studio
2024-09-12,petrobras,PBR,0.6705,Astrolabe Navigation Instrument - BananaMonkey by Banana Monkey Studio
2024-09-12,petrobras,PBR,0.7717,Knight Girl Elaine by DariiChekh
2024-09-12,petrobras,PBR,0.7269,Cartoon Sci-Fi Girl by Alpen Wolf
2024-09-12,pampa_energia,PAM,-0.1027,Firefighter injured in North Idaho wildfire continues recovery with strong community support
2024-09-12,petrobras,PBR,0.9349,MercadoLibre stock outlook brightens as BofA adjusts for GMV and credit gains
2024-09-12,petrobras,PBR,0.6705,Travel Set by Cloube Works
2024-09-13,petrobras,PBR,0.6705,Industrial Ladder by 3D Planet
2024-09-13,petrobras,PBR,0.3612,"Petrobras to Invest $3.6 Billion in Brazil Complex, CEO Says"
2024-09-13,petrobras,PBR,0.6705,Monster Boss by x.A-Studio.x
2024-09-13,ypf,YPF,-0.2732,Latin America Is Rewriting the Rules and Spooking Investors
2024-09-13,petrobras,PBR,0.802,Sci-Fi Woman Pack by x.A-Studio.x
2024-09-13,petrobras,PBR,0.7269,Cartoon Medieval Man by Alpen Wolf
2024-09-13,petrobras,PBR,0.7269,Cartoon Sport Girl by Alpen Wolf
2024-09-13,petrobras,PBR,0.7269,Fantasy Woman by Alpen Wolf
2024-09-13,petrobras,PBR,0.7003,"Petrobras, Steelmaker Gerdau Eye Decarbonization Cooperation"
2024-09-13,petrobras,PBR,0.6705,Ultimate Antique Navigation Tools Pack Collection - BananaMonkey by Banana Monkey Studio
2024-09-13,petrobras,PBR,0.5267,Clay Vases Pack - Clay Color Variety - Low Poly by Laxminarayan Artistry
2024-09-13,petrobras,PBR,0.7003,Chair - Realistic 4K Mesh Bundle Vol.01 by Ditag Design
2024-09-13,petrobras,PBR,0.8481,Warrior 1 by veder
2024-09-13,petrobras,PBR,0.8481,Warrior_2 by veder
2024-09-13,petrobras,PBR,0.4404,Creepy grandmother by EksisV
2024-09-13,petrobras,PBR,0.7003,R: Ninja by rivai
2024-09-13,petrobras,PBR,-0.2023,Monsters Mini Pack by Valeria Miller
2024-09-13,petrobras,PBR,-0.6597,How Significant is Pakistan's Oil Discovery?
2024-09-13,petrobras,PBR,0.743,"Ecopetrol, Petrobras Ordered to Halt Drilling Offshore Gas Well"
2024-09-13,petrobras,PBR,0.4404,Creepy baby by EksisV
2024-09-13,petrobras,PBR,0.7506,Ecopetrol and Petrobras Must Halt Drilling Gas Well
2024-09-13,petrobras,PBR,0.5994,Energy Vault faces NYSE delisting over low stock price
2024-09-13,petrobras,PBR,0.6705,Birdcage Edwardian style by pavelvesnin
2024-09-13,pampa_energia,PAM,0.9337,Organizations still don’t know how to handle non-human identities
2024-09-13,ecopetrol,EC,0.9838,Good Miss Breeze with Jamie Dowdy & Mark Katafiasz for Owner Vicki Pugh
2024-09-13,aes_andes,AES,0.5223,Stepwise selection of variables in regression is Evil. by @ellis2013nz
2024-09-13,aes_andes,AES,0.7351,Friends don’t let friends reuse nonces
2024-09-13,aes_andes,AES,0.3182,Different estimation methods of the modified Kies Topp-Leone model with applications and quantile regression
2024-09-13,aes_andes,AES,0.9313,Vantron HCAM26 Wi-Fi Camera for long-range Security with local storage
2024-09-13,ecopetrol,EC,0.3182,株式会社Sprocketデータ分析からCXを改善する方法を解説！「グローバルビューティー＆ファッションAIフォーラム in Tokyo 2024」にSprocketが登壇
2024-09-13,aes_andes,AES,0.8555,Iodyne Pro Mini External SSD Storage Comes With Built-in e-Paper Display
2024-09-13,aes_andes,AES,0.6908,No More Hassle: Use These Browsers with Built-in VPN to Protect Your Privacy
2024-09-13,pampa_energia,PAM,-0.1828,"Lynda Carter, Original Wonder Woman, Tells Arizonans Not To Vote For Her Sister"
2024-09-13,pampa_energia,PAM,0.6124,Capehart: 'Frightening' Half of the Country Is Buying What Trump Is Selling
2024-09-13,pampa_energia,PAM,0.5423,What Happened To Jim Backus After Gilligan's Island
2024-09-13,pampa_energia,PAM,-0.0772,Leah McCourt Aims to Cement No. 1 Contender Status After Frustrating Hiatus
2024-09-13,pampa_energia,PAM,0.8555,From Radical Boot Camp to Congress: Tim Walz’s Progressive Origins Revealed
2024-09-13,pampa_energia,PAM,-0.4509,Harris' rise in polls sparks wave of wealth transfers to kids
2024-09-13,pampa_energia,PAM,-0.5267,Byron Donalds: Harris Won't Do a Press Conference — 'It's Not a Campaign of Substance'
2024-09-13,pampa_energia,PAM,0.0,"Alyssa Farah Griffin: Trump 'Is in Decline,' Likely Has Dementia"
