,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.9712459664568016,0.9711072007074646,0.9709454425870829,0.9697720433602756,-0.036239645190169555,-0.015837753101308666,,0.821748139341297,-0.11142038295348256,0.004863453036808332,1.0,0.9268568940800286,0.9893757923444343,0.13128529182782914,0.21063001746012605,0.2582983657350594,-0.10981432782228293,0.6087798862031347,0.17289373177019476,0.18676991655596678,0.46682601576630395,-0.17142083132998012,-0.009149657019518314,0.0021037105553809773,-0.0036714464783069913,-0.2119472526107266
SMA200,0.8685937599029827,0.8690764491291403,0.8686025136350848,0.8669933926267241,-0.016331611973760988,-0.015721693027836558,,0.6403674513119569,-0.008610646588645727,-0.0025896760911925626,0.9268568940800286,1.0,0.894302849413348,0.03015336103645047,0.06073845845498412,0.08274973815557528,-0.05758212226531545,0.5394808792456232,0.1354945772024087,0.14439334497540632,0.24490587178387782,-0.08477274331923701,-0.015712753925541032,-0.04100221450767833,-0.01510368795268789,-0.23600473914989986
EMA20,0.9926824171924149,0.9924692969229304,0.9922294832917848,0.9913762423866356,-0.042060310415240824,-0.00928500739486547,,0.8499378569601129,-0.1450683809909827,0.004018675088186135,0.9893757923444343,0.894302849413348,1.0,0.22717407993952063,0.34157641001613026,0.39406411460783713,-0.10027742030193279,0.6354343458188512,0.2116311556529703,0.2358672269922141,0.5001044605138767,-0.18261504912088466,-0.00819843190298037,0.062335693808397076,0.0018484553889044962,-0.16647940455444982
RSI,0.3267500599179403,0.3327962886846175,0.3335267449427327,0.3452353130849371,-0.013221908509364486,0.11950865250741745,,0.28061414009042324,-0.01928862941535136,-0.09175762352873085,0.13128529182782914,0.03015336103645047,0.22717407993952063,1.0,0.8246777129167133,0.6720064471730847,0.6339160385679387,0.2302258777548194,0.7940293863132128,0.7957499148515685,0.34426397243964474,-0.021912983516137297,0.045234246375389225,0.8441161932681853,0.34112669159049863,0.21016373738883062
MACD,0.42912952408571275,0.42921394311166805,0.4280414416841569,0.4321361384340398,-0.036343421039938976,0.05286704239910211,,0.4066765771287865,-0.1995508393411362,-0.053911239512792294,0.21063001746012605,0.06073845845498412,0.34157641001613026,0.8246777129167133,1.0,0.9537201643849745,0.3333339673614683,0.3565335636114958,0.4916344598221528,0.5910057008373987,0.3677708336653751,-0.07859379958349029,0.03388643281329839,0.6150560639931997,0.05849445045736891,0.27282014365935664
MACD_Signal,0.45919045782915036,0.45795920706305204,0.45691281901448466,0.45822184147407224,-0.04431370563696245,0.041523299140062454,,0.4555460669845699,-0.25760594383692587,0.00335477232466995,0.2582983657350594,0.08274973815557528,0.39406411460783713,0.6720064471730847,0.9537201643849745,1.0,0.03440885654531042,0.3691033108352397,0.29494157655233577,0.3818709391103023,0.3799014340116879,-0.10619162879347273,0.012675555542922502,0.3888814987233373,0.012486215504542772,0.23153847308005102
MACD_Hist,-0.01348008314321604,-0.009339007961907292,-0.009955123515678451,-0.0004501156244154284,0.018149425405962455,0.04551847042393574,,-0.07667916871963436,0.14446663321148503,-0.1897008903329321,-0.10981432782228293,-0.05758212226531545,-0.10027742030193279,0.6339160385679387,0.3333339673614683,0.03440885654531042,1.0,0.02769771988200703,0.7092548398152851,0.7669697761963513,0.031189789686336608,0.07173747798951835,0.07288347612440253,0.8249237458267396,0.15526564814091748,0.18078773092976957
ATR,0.6447477117574208,0.654677101783795,0.6428612126911365,0.6501628001045294,-0.052423418671262205,-0.01260927101210104,,0.6059643186794331,-0.28925488567785546,-0.021274134825767854,0.6087798862031347,0.5394808792456232,0.6354343458188512,0.2302258777548194,0.3565335636114958,0.3691033108352397,0.02769771988200703,1.0,0.28819705166149445,0.304852238505091,0.2728309655688666,-0.1889759010313151,-0.02278382470113933,0.16839088800142363,0.06651531071646746,0.5114772139398198
Stoch_K,0.2881845118963661,0.2979596085189335,0.2955880205857892,0.31361632823790336,-0.016149511003779645,0.11383193934071369,,0.25777047132519765,0.013072905930855949,-0.10278311205146974,0.17289373177019476,0.1354945772024087,0.2116311556529703,0.7940293863132128,0.4916344598221528,0.29494157655233577,0.7092548398152851,0.28819705166149445,1.0,0.9047158463448536,0.2719802054279443,-0.027302432715424534,0.02622415406086279,0.7890836550391817,0.44472271978222894,0.20210064688888818
Stoch_D,0.322132347216795,0.3254219137600011,0.3245300064968009,0.3334401938641846,-0.04170007435901449,0.07880187753922081,,0.27176310337808474,0.020245620898246785,-0.09743045370885929,0.18676991655596678,0.14439334497540632,0.2358672269922141,0.7957499148515685,0.5910057008373987,0.3818709391103023,0.7669697761963513,0.304852238505091,0.9047158463448536,1.0,0.2824831879269347,-0.02737241477684241,0.02444708621081149,0.8070889530944745,0.14420471036108753,0.2206827501296576
OBV,0.51968539728066,0.5179779003612219,0.5177918370978108,0.5200369976543368,-0.003946143000005312,0.018181619428390562,,0.6995452812445981,-0.20488945873470804,0.02085216782910412,0.46682601576630395,0.24490587178387782,0.5001044605138767,0.34426397243964474,0.3677708336653751,0.3799014340116879,0.031189789686336608,0.2728309655688666,0.2719802054279443,0.2824831879269347,1.0,-0.02085183793081738,0.02350458247801257,0.18406839794878369,0.06351045855806793,-0.04964370853335303
Volume_SMA20,-0.1766455921766933,-0.1813958500469081,-0.17967929700999963,-0.18118541005526806,0.21568898951665122,0.04885879507582769,,-0.3850063467863689,0.31987740213890686,-0.002107236512018952,-0.17142083132998012,-0.08477274331923701,-0.18261504912088466,-0.021912983516137297,-0.07859379958349029,-0.10619162879347273,0.07173747798951835,-0.1889759010313151,-0.027302432715424534,-0.02737241477684241,-0.02085183793081738,1.0,-0.0020216071306961916,-0.004087816209837989,-0.004661755298415021,-0.01742547328740572
Relative_Volume,-0.002831993097873541,0.0013901286539729195,-0.0060687281246733634,-0.0020174018151502605,0.6058179756194001,-0.015889193394431858,,0.015112847029667757,-0.0560773556903306,0.033300824699173025,-0.009149657019518314,-0.015712753925541032,-0.00819843190298037,0.045234246375389225,0.03388643281329839,0.012675555542922502,0.07288347612440253,-0.02278382470113933,0.02622415406086279,0.02444708621081149,0.02350458247801257,-0.0020216071306961916,1.0,0.093356959013556,0.02776274708400854,-0.05206040360976745
ROC,0.15774184916742712,0.1638512223775438,0.1636345458904011,0.17611953649065828,0.014729977517957687,0.0691512382856766,,0.12938785418482168,-0.0001766886950047376,-0.20558600331410043,0.0021037105553809773,-0.04100221450767833,0.062335693808397076,0.8441161932681853,0.6150560639931997,0.3888814987233373,0.8249237458267396,0.16839088800142363,0.7890836550391817,0.8070889530944745,0.18406839794878369,-0.004087816209837989,0.093356959013556,1.0,0.3026635951615441,0.2374095278436985
Daily_Return,0.015102473103954607,0.03685407750776109,0.031692580593500747,0.05790362233341463,0.03137035555752479,0.16977371773662095,,0.0413276631384968,-0.005252197631333424,-0.029336934488390472,-0.0036714464783069913,-0.01510368795268789,0.0018484553889044962,0.34112669159049863,0.05849445045736891,0.012486215504542772,0.15526564814091748,0.06651531071646746,0.44472271978222894,0.14420471036108753,0.06351045855806793,-0.004661755298415021,0.02776274708400854,0.3026635951615441,1.0,0.09112733863646565
Volatility,-0.13155223375265554,-0.12516554003890196,-0.12987151612294603,-0.12461104527050988,-0.03195860051031286,0.009519789187566076,,-0.034156694701369214,-0.22929908489926984,0.03126822748894624,-0.2119472526107266,-0.23600473914989986,-0.16647940455444982,0.21016373738883062,0.27282014365935664,0.23153847308005102,0.18078773092976957,0.5114772139398198,0.20210064688888818,0.2206827501296576,-0.04964370853335303,-0.01742547328740572,-0.05206040360976745,0.2374095278436985,0.09112733863646565,1.0
