,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.9839988714427931,0.9852742012571037,0.9835202259436985,0.9840557382752154,-0.09720166504818803,,,0.8658232923144009,-0.040175853205437186,-0.010919559812441578,1.0,0.9928408555051274,0.9959337967837492,-0.11816702222274605,0.09721026718390907,0.12245105064251309,-0.021403144572034367,0.9427836772960094,-0.09328779175873789,-0.09452389250124231,0.9481761097730882,-0.31217932360084033,0.024628889165280644,-0.1311937221887491,-0.050658115725401014,-0.41670078871606364
SMA200,0.9790752396491069,0.9802312287427752,0.9791700147905958,0.9794313901101674,-0.10687379167449326,,,0.868432232521025,-0.032131800332963735,-0.011792101279029524,0.9928408555051274,1.0,0.9889596469156814,-0.10162197284074707,0.10585778466204404,0.1199804188709617,0.0031956889924941593,0.9285438983607567,-0.0840042016125415,-0.08607098578346685,0.9385863340332417,-0.3419973604105429,0.026188712046553913,-0.11713684359616133,-0.04513787017333475,-0.41811329503574984
EMA20,0.9926037723561072,0.9933812135985942,0.9921786049368214,0.9923144602537974,-0.09475618693926384,,,0.8750646652887415,-0.06580417107096381,-0.009259615845394045,0.9959337967837492,0.9889596469156814,1.0,-0.0723802603345917,0.17445197899006148,0.2076628275900224,-0.014440784407519612,0.926200727541517,-0.07395974392772821,-0.06634607980667281,0.9603708463741778,-0.3094739065250306,0.025641547319422912,-0.11518933356525296,-0.05752200041482617,-0.43972951652432707
RSI,0.024815923791254187,0.028884680464778895,0.037840498394515816,0.04327360556694404,0.09914299365701144,,,0.01053485938089658,-0.21467269206077186,0.16656363888949746,-0.11816702222274605,-0.10162197284074707,-0.0723802603345917,1.0,0.7212467022789432,0.4513168168249856,0.7479355202265168,-0.20866760955584818,0.8845507227766015,0.8529293222978912,0.046853160164630286,-0.09460637590485943,0.15601224125825028,0.7948773851693653,0.3680125941511227,0.020384363368124617
MACD,0.25721632793686783,0.25035519366212405,0.2585176964772448,0.2530684655323607,0.04539768967312872,,,0.20259417242097144,-0.23718771397013885,0.09306044175453543,0.09721026718390907,0.10585778466204404,0.17445197899006148,0.7212467022789432,1.0,0.8989427009990132,0.4951923839888808,-0.03831401731997895,0.4642630665535025,0.6020931828010203,0.2673423895498565,-0.05725585445733984,0.06656393230915915,0.466070026828331,-0.04905229513899525,-0.1584730797009095
MACD_Signal,0.25205064806436345,0.24543891540243257,0.2507054468588345,0.24497043707532437,0.015629702073737407,,,0.21959478869559693,-0.24289858713932455,0.00944558902643541,0.12245105064251309,0.1199804188709617,0.2076628275900224,0.4513168168249856,0.8989427009990132,1.0,0.06456493550166664,-0.026322590490062574,0.14790587207481523,0.27087453346663837,0.27630024782421475,-0.006794486509706484,0.013484730567533437,0.12135360277762451,-0.12597799305387514,-0.2806474510073542
MACD_Hist,0.0860651659151052,0.0835480685592309,0.09169751438408319,0.0906579907985304,0.07241859982485684,,,0.02600329624783726,-0.058590630037813014,0.19325868093016438,-0.021403144572034367,0.0031956889924941593,-0.014440784407519612,0.7479355202265168,0.4951923839888808,0.06456493550166664,1.0,-0.0350756259730391,0.7642593864542864,0.8343615940045641,0.06103992074681686,-0.1169536716972954,0.12488919325985634,0.8210347273402501,0.1381015713133236,0.19558550565827976
ATR,0.9080109219429826,0.9114240078298567,0.9040673490135975,0.9073796594983762,0.010102329957885861,,,0.7358960914221353,0.10596225455492703,-0.009589306596838935,0.9427836772960094,0.9285438983607567,0.926200727541517,-0.20866760955584818,-0.03831401731997895,-0.026322590490062574,-0.0350756259730391,1.0,-0.13897346107722944,-0.15085238577410168,0.8704637733252037,-0.10480511113607442,0.05414050835109551,-0.13340255275471508,-0.04504262455862943,-0.1739537453439086
Stoch_K,0.008393838464307244,0.016595812868392765,0.024702897052920933,0.03458177654788034,0.05306653321565727,,,-0.003133855917565917,-0.1610554166006431,0.16231431141398592,-0.09328779175873789,-0.0840042016125415,-0.07395974392772821,0.8845507227766015,0.4642630665535025,0.14790587207481523,0.7642593864542864,-0.13897346107722944,1.0,0.8880207875372215,0.03308394348121676,-0.121903364310863,0.1175195532009698,0.7802051612140397,0.4547457225929604,0.09584718331025384
Stoch_D,0.03141933512593026,0.0278369853370469,0.03521259677438666,0.03500821467773506,0.06315665413829046,,,-0.0029444486267473408,-0.16721872722142728,0.14743349405413464,-0.09452389250124231,-0.08607098578346685,-0.06634607980667281,0.8529293222978912,0.6020931828010203,0.27087453346663837,0.8343615940045641,-0.15085238577410168,0.8880207875372215,1.0,0.03794580277329862,-0.10928570168917398,0.11490113136778425,0.7877945114279947,0.09074557430964149,0.09240744191049845
OBV,0.9642693183370616,0.9660955203421295,0.965914975735417,0.9665867002894146,-0.05383629629246223,,,0.8434880437356678,-0.07258187087027576,0.01767083100388729,0.9481761097730882,0.9385863340332417,0.9603708463741778,0.046853160164630286,0.2673423895498565,0.27630024782421475,0.06103992074681686,0.8704637733252037,0.03308394348121676,0.03794580277329862,1.0,-0.2481420740481288,0.04882507938425833,-0.02292739116733828,-0.014026472260695413,-0.4878717770203133
Volume_SMA20,-0.3144114960705366,-0.3153397573769255,-0.3218908233234183,-0.3209795084174359,0.3357893261972944,,,-0.49226784577770016,0.39786355040445437,-0.00037937389769193827,-0.31217932360084033,-0.3419973604105429,-0.3094739065250306,-0.09460637590485943,-0.05725585445733984,-0.006794486509706484,-0.1169536716972954,-0.10480511113607442,-0.121903364310863,-0.10928570168917398,-0.2481420740481288,1.0,-0.03844669853149939,-0.015154784587616148,-0.04657560065136965,0.5835844769301338
Relative_Volume,0.04275711787792307,0.05718807176663185,0.034606714548042324,0.046831850448961286,0.9109158934766444,,,0.0228872495215002,-0.005135515802692069,-0.026701251032263437,0.024628889165280644,0.026188712046553913,0.025641547319422912,0.15601224125825028,0.06656393230915915,0.013484730567533437,0.12488919325985634,0.05414050835109551,0.1175195532009698,0.11490113136778425,0.04882507938425833,-0.03844669853149939,1.0,0.10463980343068974,0.11012493098482704,0.026721495540382154
ROC,-0.028219157101929394,-0.026099823601303553,-0.019882369371295793,-0.01751192581395692,0.09105137452079211,,,-0.07331380322940967,-0.07309848097069674,0.1931829978593887,-0.1311937221887491,-0.11713684359616133,-0.11518933356525296,0.7948773851693653,0.466070026828331,0.12135360277762451,0.8210347273402501,-0.13340255275471508,0.7802051612140397,0.7877945114279947,-0.02292739116733828,-0.015154784587616148,0.10463980343068974,1.0,0.27387479701540723,0.21555090326862425
Daily_Return,-0.061330244732864754,-0.031485914972418434,-0.029607063075933297,-0.006881855962282187,0.06330560844569302,,,-0.02773089010778132,-0.025361402636735825,0.0707220909495368,-0.050658115725401014,-0.04513787017333475,-0.05752200041482617,0.3680125941511227,-0.04905229513899525,-0.12597799305387514,0.1381015713133236,-0.04504262455862943,0.4547457225929604,0.09074557430964149,-0.014026472260695413,-0.04657560065136965,0.11012493098482704,0.27387479701540723,1.0,0.06638885413689201
Volatility,-0.42858393002398426,-0.4267165225428485,-0.4325344445137354,-0.42913168491804676,0.2481871215738652,,,-0.5006095977816959,0.24752950171972588,0.03238087521378475,-0.41670078871606364,-0.41811329503574984,-0.43972951652432707,0.020384363368124617,-0.1584730797009095,-0.2806474510073542,0.19558550565827976,-0.1739537453439086,0.09584718331025384,0.09240744191049845,-0.4878717770203133,0.5835844769301338,0.026721495540382154,0.21555090326862425,0.06638885413689201,1.0
