,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
RSI,0.40111962622738245,0.44753827395425944,0.44917361118857135,0.48200533595949785,-0.06391807207082591,,,0.295688540406848,-0.009956157489904083,-0.03727488447205427,-0.34370686249553994,-0.35802400703838505,0.010797043733555502,1.0,0.8176251786508631,0.6519753811870138,0.6335192419682685,-0.17905704028055053,0.8564815135170972,0.8260954614943419,0.4350725129434406,-0.11833948251615237,-0.029671604130562194,0.8163183265353194,0.37109587725479876,0.015729861476869805
MACD,0.4413086051109281,0.4354645462967349,0.45320559528208987,0.4404930350192567,-0.06501841036218825,,,0.4158490503033124,-0.08175001729148784,-0.012098124688957794,-0.4114738082394498,-0.5331835797963562,0.09385734340741203,0.8176251786508631,1.0,0.9499002392987556,0.3111316821764112,-0.2667470253247987,0.497823062774607,0.6142574803269749,0.4607106472013248,-0.22464984929544116,0.004457343828699446,0.5642709568167416,0.031315746717424445,-0.049715939891460635
MACD_Signal,0.40076336250157046,0.3828300540552194,0.41242692902665457,0.3900182827641061,-0.07446537781493534,,,0.46590507613568327,-0.1209567921585425,-0.007023856541298405,-0.3931922130546606,-0.5887120249505121,0.14470551665397477,0.6519753811870138,0.9499002392987556,1.0,-0.001496178232903883,-0.3263404178046848,0.2773017516635431,0.37857618127043613,0.46410847398375416,-0.27654020176798105,0.008626702255528114,0.31740834926361355,-0.012876255423618428,-0.13599171015275216
MACD_Hist,0.193361968847032,0.22919320342865745,0.19596091901294668,0.2234246795307775,0.01840033994907351,,,-0.08616815414059825,0.10623276154954049,-0.01735023061352909,-0.12092825021161345,0.08417569433538472,-0.13970765564011164,0.6335192419682685,0.3111316821764112,-0.001496178232903883,1.0,0.1388447417335917,0.749581463245989,0.814167034976155,0.0628271848474871,0.12210729433962023,-0.011969776835160375,0.8402279057346825,0.13934546253648492,0.25444023759730716
ATR,-0.06421214273243608,-0.018222397984946556,-0.11541881036297219,-0.06979145677056892,0.17148334165983692,,,-0.8114223682670137,0.27060459468863224,0.014144948487633332,0.17922904171177828,0.6816656916076604,-0.0022760169845099263,-0.17905704028055053,-0.2667470253247987,-0.3263404178046848,0.1388447417335917,1.0,-0.07041053588827756,-0.06914421029173723,-0.754606829567327,0.5980423981504168,-0.02567139329826069,-0.054997251638408184,-0.025785358762934033,0.7459235209156321
Stoch_K,0.3145717670087597,0.3766689235660976,0.3641654014316635,0.4228545428972567,-0.003510731267923816,,,0.16125403755093784,0.02510908866280127,-0.05017670906211527,-0.15908260483146777,-0.12921882345076646,-0.0032096861894682777,0.8564815135170972,0.497823062774607,0.2773017516635431,0.749581463245989,-0.07041053588827756,1.0,0.8803698644728606,0.31770794640327926,0.014268485414576903,-0.00969060171278428,0.8212698160644615,0.47001945661131006,0.0557834483893503
Stoch_D,0.40694544278694755,0.4222763461579158,0.410292644755279,0.42509349007848574,-0.020001295311432566,,,0.19120100694062692,0.003144155838998791,-0.04616583100268669,-0.1733422057790657,-0.14708281992096814,0.03001496902460378,0.8260954614943419,0.6142574803269749,0.37857618127043613,0.814167034976155,-0.06914421029173723,0.8803698644728606,1.0,0.3369651500320938,-0.003441108456296505,-0.015924683467345047,0.8153480359613181,0.09525347259202839,0.07010742851614235
OBV,0.42070482533031683,0.3980372970597154,0.4580866585674483,0.4385076002052397,-0.1056141551528678,,,0.7813030586557441,-0.033707446181750436,-0.01962214840679086,0.024431039200385824,-0.5535287348837598,0.29152559254942395,0.4350725129434406,0.4607106472013248,0.46410847398375416,0.0628271848474871,-0.754606829567327,0.31770794640327926,0.3369651500320938,1.0,-0.40512776516480187,0.033109469946371,0.2529560857278332,0.08316928879632905,-0.567576300468163
Volume_SMA20,-0.15529318837843306,-0.12954694460850705,-0.18077501527848572,-0.14894060575869814,0.28998390952155545,,,-0.42838539964736866,0.03772742428602357,-0.0029047400405175306,0.04147505596026361,0.5635755039735498,-0.11833290089548537,-0.11833948251615237,-0.22464984929544116,-0.27654020176798105,0.12210729433962023,0.5980423981504168,0.014268485414576903,-0.003441108456296505,-0.40512776516480187,1.0,-0.05459162068678047,-0.03873950168665658,0.008978469114405712,0.40402853530367017
Relative_Volume,-0.02466068098213601,0.0018760736380524856,-0.040477600365613244,-0.016745967043557373,0.9041117551521707,,,0.047100149750438185,-0.014803909762566346,0.05742919459601215,-0.0036389049999729483,-0.0236733632781436,-0.003611627442540596,-0.029671604130562194,0.004457343828699446,0.008626702255528114,-0.011969776835160375,-0.02567139329826069,-0.00969060171278428,-0.015924683467345047,0.033109469946371,-0.05459162068678047,1.0,-0.008004015970943154,0.007808231956751967,-0.08850616642839264
ROC,0.29244215137449253,0.3380814007951684,0.3282768260752872,0.36049098906673227,-0.025471314934282258,,,0.11242667228025889,0.04716774879620327,-0.02830488971362634,-0.24020081149554126,-0.1889331269104571,-0.06831459259082695,0.8163183265353194,0.5642709568167416,0.31740834926361355,0.8402279057346825,-0.054997251638408184,0.8212698160644615,0.8153480359613181,0.2529560857278332,-0.03873950168665658,-0.008004015970943154,1.0,0.30455033655106223,0.10214235074910769
Daily_Return,-0.09527834718560993,0.03598028545829541,0.0262655232102195,0.14569730948367646,0.02233754330662721,,,0.024566795321413395,0.026820113764394693,-0.030075667355852924,-0.07364532819497802,-0.04816867793951334,-0.07316299066037069,0.37109587725479876,0.031315746717424445,-0.012876255423618428,0.13934546253648492,-0.025785358762934033,0.47001945661131006,0.09525347259202839,0.08316928879632905,0.008978469114405712,0.007808231956751967,0.30455033655106223,1.0,0.02790184541958889
Volatility,-0.2396720619305112,-0.20461283251978843,-0.27512605722273176,-0.23996801808406756,0.057456965099513396,,,-0.5477981132187161,0.122483428265115,0.011234434250201573,-0.1861436201484048,0.3583601438037876,-0.3030177555030482,0.015729861476869805,-0.049715939891460635,-0.13599171015275216,0.25444023759730716,0.7459235209156321,0.0557834483893503,0.07010742851614235,-0.567576300468163,0.40402853530367017,-0.08850616642839264,0.10214235074910769,0.02790184541958889,1.0
