,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.8828756722946469,0.8798806644524643,0.8790626559619229,0.8767601477172637,-0.43002147959713477,0.002836787013094458,,-0.5956195143222496,-0.19214360784103696,0.007455787905125475,1.0,0.7062500648495494,0.9531439663212988,-0.18964042484118235,-0.1266433078427555,-0.07574133555488942,-0.18620098475134178,0.6345060129276382,-0.20992496725527254,-0.21464397378609162,0.5356472823125875,-0.753498859212004,0.020297084117135974,-0.18495565472026718,-0.07157055871275896,-0.4673356443076184
SMA200,0.5267213212111816,0.519697436251084,0.5246087609453656,0.5213830799135581,-0.3403605828850618,-0.0025706633202805815,,-0.7503864982821543,0.030278313922247765,0.01531669013036484,0.7062500648495494,1.0,0.602555237057518,-0.2952054694578758,-0.3040307618009727,-0.3089825553557586,-0.04197410282061566,0.13321617022304094,-0.15691848263096003,-0.164201715682202,0.1822968871863871,-0.6041914763598799,0.03184103739383134,-0.18243927419054293,-0.06859558389342615,-0.42296541835735246
EMA20,0.9731004641732786,0.9713275419138747,0.970075418611289,0.9680605081628714,-0.48831949869949964,-0.001000221385344207,,-0.5998165530637913,-0.12192404971324738,-0.000902438327256456,0.9531439663212988,0.602555237057518,1.0,0.03298863794935001,0.15633569747248083,0.22463086391560153,-0.18785706718420722,0.6679207349244874,-0.10604939592378093,-0.08799653658088741,0.6301274044120627,-0.7834064956251179,-0.022762383012020417,-0.07004412181877714,-0.0604379709888077,-0.49437946297822044
RSI,0.24320812009565068,0.25757425308998544,0.2630400579290693,0.2754945888288675,-0.12683183112263124,0.04681568153966979,,-0.0709762543594977,0.2721886643713679,-0.002639578930682895,-0.18964042484118235,-0.2952054694578758,0.03298863794935001,1.0,0.8829053195174748,0.7394540265804415,0.6246582628799879,0.07450790552426079,0.8417251953972541,0.8584968079127032,0.27999683846093343,0.12933144105166713,-0.2370344305395164,0.8396238653465741,0.3542387234895765,0.07527794019925532
MACD,0.34400745841854447,0.34931086143494167,0.34971819754546524,0.35227588844955643,-0.19389265167197664,0.008281258180395365,,-0.08564757786548838,0.2647835477252633,-0.02887138680647528,-0.1266433078427555,-0.3040307618009727,0.15633569747248083,0.8829053195174748,1.0,0.9551756169917033,0.33272713631568906,0.13199855650293754,0.557580476610434,0.6481147335868471,0.33354681958362975,-0.030745815830781578,-0.19069022232709273,0.6155801378846272,0.08705547917716783,-0.04612481028390989
MACD_Signal,0.37037054907170675,0.3738715450282686,0.37183109813110193,0.3724392743714497,-0.22194958904093753,-0.011047079173062968,,-0.05397046889531777,0.20824662915780187,-0.030576930231498507,-0.07574133555488942,-0.3089825553557586,0.22463086391560153,0.7394540265804415,0.9551756169917033,1.0,0.038640500164598274,0.17926701403355502,0.3432396351969188,0.4278435466187994,0.3472891693070624,-0.13425742928872814,-0.150920025957384,0.38735291987627435,0.01860999078895459,-0.0992165534980008
MACD_Hist,-0.01863754508585022,-0.011888714859993559,-0.004014027562835528,0.002681885435332051,0.0525461555916475,0.06314261559738243,,-0.11717416846302062,0.23038935569506824,-5.091230694600427e-05,-0.18620098475134178,-0.04197410282061566,-0.18785706718420722,0.6246582628799879,0.33272713631568906,0.038640500164598274,1.0,-0.1254999201459607,0.7886816982769914,0.8247687332604023,0.019578431980449687,0.3238923327537153,-0.16290626830035101,0.8439327132375544,0.23456582864624148,0.1603606988959965
ATR,0.6600374975846238,0.6680042124023045,0.6513207457433926,0.658446193218469,-0.16413616535268474,-0.016317178228206067,,-0.3607220054290264,-0.08289269222143211,-0.07561861643211353,0.6345060129276382,0.13321617022304094,0.6679207349244874,0.07450790552426079,0.13199855650293754,0.17926701403355502,-0.1254999201459607,1.0,-0.00015848837774584568,0.002471138226406205,0.4029299153344906,-0.3490674204364938,0.04438302701961387,-0.028125908996292654,0.00876694258283537,0.05488941005880962
Stoch_K,0.07388629477696959,0.09232039869910767,0.09925432453648775,0.11914340655104295,-0.014220654655306022,0.08632685209836474,,-0.12984088479349645,0.27531904864917417,0.018127736322332215,-0.20992496725527254,-0.15691848263096003,-0.10604939592378093,0.8417251953972541,0.557580476610434,0.3432396351969188,0.7886816982769914,-0.00015848837774584568,1.0,0.9360577750185393,0.10360616520521392,0.2504071720984382,-0.19487259439543445,0.844710652621598,0.47319576532704577,0.19447876439724943
Stoch_D,0.1128421974193415,0.12181231790396166,0.1256820011708258,0.13509000115421005,-0.01801913051145097,0.038659550017026444,,-0.13683068590956926,0.2891654017730145,-0.009366460652392198,-0.21464397378609162,-0.164201715682202,-0.08799653658088741,0.8584968079127032,0.6481147335868471,0.4278435466187994,0.8247687332604023,0.002471138226406205,0.9360577750185393,1.0,0.11686939646083269,0.24325475984881217,-0.1900836161399734,0.8593481054608665,0.22603834878631,0.1804661223391502
OBV,0.6667458281947213,0.6685739062773426,0.6703966141865474,0.6704208268513903,-0.3114334986921553,0.01449188987134814,,-0.182478405562823,0.06755822175483589,0.01416049837738783,0.5356472823125875,0.1822968871863871,0.6301274044120627,0.27999683846093343,0.33354681958362975,0.3472891693070624,0.019578431980449687,0.4029299153344906,0.10360616520521392,0.11686939646083269,1.0,-0.3497147371551786,-0.10683103690680816,0.16148766381529736,0.04878380152212466,-0.3682248416535355
Volume_SMA20,-0.7306573557711017,-0.7262855002919064,-0.7276346937537786,-0.721934397263878,0.5469056457346863,-0.013198676842854513,,0.5388735460666261,0.06925145818286904,-0.006569071291180196,-0.753498859212004,-0.6041914763598799,-0.7834064956251179,0.12933144105166713,-0.030745815830781578,-0.13425742928872814,0.3238923327537153,-0.3490674204364938,0.2504071720984382,0.24325475984881217,-0.3497147371551786,1.0,-0.059588198204325524,0.2278742183806362,0.10637157697726861,0.4665133305906642
Relative_Volume,-0.06523499237089771,-0.0597575795365593,-0.09105685972071817,-0.08364240448820488,0.7626811830572005,0.012970078617769793,,0.06636675483218864,-0.12272056504631351,-0.12855784377547616,0.020297084117135974,0.03184103739383134,-0.022762383012020417,-0.2370344305395164,-0.19069022232709273,-0.150920025957384,-0.16290626830035101,0.04438302701961387,-0.19487259439543445,-0.1900836161399734,-0.10683103690680816,-0.059588198204325524,1.0,-0.19976488836774028,-0.15884457613386385,-0.050323893890940746
ROC,0.12258741879871113,0.13629097222644823,0.14325423157527403,0.15512061614111103,-0.049816608102649006,0.08078955414816634,,-0.07063009305194103,0.2127788577157029,-0.02045836017290767,-0.18495565472026718,-0.18243927419054293,-0.07004412181877714,0.8396238653465741,0.6155801378846272,0.38735291987627435,0.8439327132375544,-0.028125908996292654,0.844710652621598,0.8593481054608665,0.16148766381529736,0.2278742183806362,-0.19976488836774028,1.0,0.3526610220312621,0.10561982588608439
Daily_Return,-0.03666958311432557,-0.0007551607516654191,0.013354437810733788,0.049176857465574104,-0.06247172620391432,0.06299080986196433,,-0.02523354199459623,0.07901272846484642,0.059783022254776025,-0.07157055871275896,-0.06859558389342615,-0.0604379709888077,0.3542387234895765,0.08705547917716783,0.01860999078895459,0.23456582864624148,0.00876694258283537,0.47319576532704577,0.22603834878631,0.04878380152212466,0.10637157697726861,-0.15884457613386385,0.3526610220312621,1.0,0.08086312102517922
Volatility,-0.46724532827759685,-0.4608894287769076,-0.467223460379412,-0.4599707583941892,0.2422426897840633,0.02825167178621363,,0.1723754134170881,0.24887009129632176,0.020851241631246735,-0.4673356443076184,-0.42296541835735246,-0.49437946297822044,0.07527794019925532,-0.04612481028390989,-0.0992165534980008,0.1603606988959965,0.05488941005880962,0.19447876439724943,0.1804661223391502,-0.3682248416535355,0.4665133305906642,-0.050323893890940746,0.10561982588608439,0.08086312102517922,1.0
