,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.7248636989369663,0.7162717844738958,0.7226502524054101,0.7146156066212106,-0.05542317674685959,-0.05917816480736953,,0.6989440216715648,-0.6859916009939686,-0.019496388561749317,1.0,0.16180276211232625,0.8899718959394505,-0.2615238595818666,-0.22009629716452864,-0.12342930232819221,-0.3756475115493418,0.1912069957924468,-0.3118085466400142,-0.3205671466274736,0.7653976511691811,-0.1442649866177184,0.04006432420008399,-0.2926333882085929,-0.1180410955393786,-0.44374448361914975
SMA200,-0.10835558116465335,-0.11176805966624814,-0.10634347515557149,-0.10913175409543874,-0.1814071058670589,-0.023014745839416557,,0.4994453866701807,0.09017767037079426,-0.0038784168313868547,0.16180276211232625,1.0,-0.012566759083400408,-0.34412154217628077,-0.3533216999577257,-0.36808661716529173,-0.010258537683753526,-0.1800838602418606,-0.21386492859349532,-0.23007911159394126,-0.07096944774201155,-0.27208421459111215,-0.0176430151780206,-0.2067140556779354,-0.05007289502404714,-0.12874318831073928
EMA20,0.9407659440288749,0.9359499247407734,0.9380535947059054,0.9331031260990663,-0.052146818934319925,-0.04699898911481198,,0.5392540473862623,-0.6034556096337145,-0.025053455954802965,0.8899718959394505,-0.012566759083400408,1.0,0.10439945922395405,0.22802943186432714,0.3379717856330098,-0.3436221276481959,0.3006466368970091,-0.10765402763499356,-0.08303541210601025,0.8899478470465214,-0.141648683812269,0.04532786593707555,-0.07880851587373015,-0.08796235586940292,-0.3634196199422345
RSI,0.4160210466601581,0.4366541103405007,0.4281340259580572,0.4454194195350812,0.04505720302473503,0.0849607810780634,,-0.33172687971751774,0.19748664344580064,0.018723484087760978,-0.2615238595818666,-0.34412154217628077,0.10439945922395405,1.0,0.885780011492987,0.7645526855175399,0.5776723062094576,0.23588023933310553,0.8380347586870582,0.8441763448329529,0.24190888758369855,0.07778137490652794,0.009473230978492293,0.8292909673220742,0.33420030952741947,0.28329258768074156
MACD,0.49755756089256625,0.5059252172416273,0.4983270664441235,0.5052353712320589,0.003033254523978881,0.04552212011671102,,-0.31460589744524026,0.18555440494804656,-0.004490488607632578,-0.22009629716452864,-0.3533216999577257,0.22802943186432714,0.885780011492987,1.0,0.9620596343351047,0.3071312727096517,0.23975359700659704,0.5604376181990471,0.6519133261866218,0.29048616149072554,0.01044851088608391,0.0064355267658024,0.625183431700894,0.08192359710246522,0.21530428867935059
MACD_Signal,0.548153334628908,0.5544704872901445,0.5457728237902437,0.5508951422047362,0.012066241792864084,0.015467547627661426,,-0.27931426018189237,0.10067753142557809,-0.01396282403593467,-0.12342930232819221,-0.36808661716529173,0.3379717856330098,0.7645526855175399,0.9620596343351047,1.0,0.03582643968029452,0.27735732882684705,0.38126056180556833,0.46441496420572825,0.34886350243593517,0.001426552020335836,0.020639547377399512,0.4215087567547684,0.03176323663733032,0.15307721130157806
MACD_Hist,-0.08950832262538898,-0.08089351461280361,-0.0783865156928374,-0.0709494347707655,-0.030976989499128086,0.11278779826568971,,-0.1780891838403407,0.32848566160916165,0.032254725189891184,-0.3756475115493418,-0.010258537683753526,-0.3436221276481959,0.5776723062094576,0.3071312727096517,0.03582643968029452,1.0,-0.08925467595552905,0.7229336392275334,0.7679479429781536,-0.15284553067273793,0.03329506401376883,-0.0484189271107726,0.8196989046967808,0.18927985594918373,0.2546829778987231
ATR,0.3290270242363001,0.34532487369822445,0.31426997351762326,0.33103203797425707,0.5739765335792206,0.056082807427196575,,-0.3331924364149637,-0.30300455006455795,-0.003983656644944862,0.1912069957924468,-0.1800838602418606,0.3006466368970091,0.23588023933310553,0.23975359700659704,0.27735732882684705,-0.08925467595552905,1.0,0.112451298512067,0.12965096835086082,0.17767904126471,0.7260512108132985,0.13432580454073567,0.11562972264082964,0.030491463657427297,0.6320038285937902
Stoch_K,0.171885472759974,0.19582078220342028,0.19049018219451488,0.21193508250731546,0.03815493521094794,0.11483068623434127,,-0.27572885698109756,0.22830930749045722,-0.0029271685555352566,-0.3118085466400142,-0.21386492859349532,-0.10765402763499356,0.8380347586870582,0.5604376181990471,0.38126056180556833,0.7229336392275334,0.112451298512067,1.0,0.9170675026965638,0.09350649835956909,0.11855048663510316,-0.032247769557884394,0.8366203709916978,0.4557878898992859,0.29363144703265315
Stoch_D,0.21320127002966927,0.2242462178161123,0.21862534858093266,0.22832047299439454,0.005506347709070162,0.11161773819525041,,-0.28690287929345276,0.231721720940627,0.0026814551102947067,-0.3205671466274736,-0.23007911159394126,-0.08303541210601025,0.8441763448329529,0.6519133261866218,0.46441496420572825,0.7679479429781536,0.12965096835086082,0.9170675026965638,1.0,0.10167920305562037,0.11455659978254923,-0.06808089081801053,0.8461340979161667,0.16807421557660243,0.30400963864166924
OBV,0.8892599982952447,0.889467189639439,0.8932525004702717,0.8903432007313496,-0.023175598586754595,-0.028759167829898683,,0.434578764827085,-0.3958753867071355,-0.0258666494923005,0.7653976511691811,-0.07096944774201155,0.8899478470465214,0.24190888758369855,0.29048616149072554,0.34886350243593517,-0.15284553067273793,0.17767904126471,0.09350649835956909,0.10167920305562037,1.0,-0.12339389951922217,0.07185691898551894,0.08503039272920583,0.02379121426318673,-0.3256051854966971
Volume_SMA20,-0.12354850153557968,-0.11003900663293639,-0.13191718221962573,-0.1183349067952277,0.6002434306082168,0.049123056712415,,-0.6106531804717118,-0.022314621062517487,0.011270724362500931,-0.1442649866177184,-0.27208421459111215,-0.141648683812269,0.07778137490652794,0.01044851088608391,0.001426552020335836,0.03329506401376883,0.7260512108132985,0.11855048663510316,0.11455659978254923,-0.12339389951922217,1.0,-0.04945679108842553,0.05313633373773361,0.047868088805263435,0.6956987886616838
Relative_Volume,0.03679324266793659,0.05920086501657331,0.029376832851832683,0.04730676437605706,0.7268439568983909,0.017920504033603527,,0.01650146647350672,-0.03913738564356863,-0.07025270978762553,0.04006432420008399,-0.0176430151780206,0.04532786593707555,0.009473230978492293,0.0064355267658024,0.020639547377399512,-0.0484189271107726,0.13432580454073567,-0.032247769557884394,-0.06808089081801053,0.07185691898551894,-0.04945679108842553,1.0,-0.0053930762519416395,0.14401002231338442,0.05105803785163239
ROC,0.21577861011932914,0.23398161519156527,0.2289438399398203,0.24464542237003742,0.01133068558928306,0.11671205181685776,,-0.2477281983691558,0.21835947373122308,0.021465902519019673,-0.2926333882085929,-0.2067140556779354,-0.07880851587373015,0.8292909673220742,0.625183431700894,0.4215087567547684,0.8196989046967808,0.11562972264082964,0.8366203709916978,0.8461340979161667,0.08503039272920583,0.05313633373773361,-0.0053930762519416395,1.0,0.3351505106742321,0.26954520660886466
Daily_Return,-0.01854303828484014,0.03220019238034471,0.023114204297767355,0.06379036719739146,0.14071340150857775,0.04767715884397733,,-0.09460557350941866,0.0831777030598764,-0.00398809418545839,-0.1180410955393786,-0.05007289502404714,-0.08796235586940292,0.33420030952741947,0.08192359710246522,0.03176323663733032,0.18927985594918373,0.030491463657427297,0.4557878898992859,0.16807421557660243,0.02379121426318673,0.047868088805263435,0.14401002231338442,0.3351505106742321,1.0,0.10674355227343865
Volatility,-0.25387768716610254,-0.23750380528881912,-0.26048135388654753,-0.24327186273177287,0.47120164231160466,0.10326914910664463,,-0.6123101846764853,0.2651312811493652,0.0036253993573439236,-0.44374448361914975,-0.12874318831073928,-0.3634196199422345,0.28329258768074156,0.21530428867935059,0.15307721130157806,0.2546829778987231,0.6320038285937902,0.29363144703265315,0.30400963864166924,-0.3256051854966971,0.6956987886616838,0.05105803785163239,0.26954520660886466,0.10674355227343865,1.0
