,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
MACD_Signal,0.22277333064629912,0.22801616300235453,0.21982471427277253,0.2217528925234652,-0.12707300499860727,-0.05634814360267171,,-0.3087069126050264,0.20099135996951276,0.04258484876643394,-0.2936249632632544,-0.25676637581313605,0.042200214449782614,0.6683311768128863,0.9447812501149152,1.0,0.04490004810803313,0.021223948278016973,0.26389345347088244,0.3591035594596906,0.2976642856239398,-0.28317271235475555,-0.01593469664515448,0.34869880994966596,-0.01404331671123375,-0.053428637888451175
MACD_Hist,0.07729756798722723,0.08610986198997997,0.09522205422928837,0.10032405938202663,-0.1428768287872032,0.03792142416209099,,0.04019140733599017,-0.09828536106526939,0.09577127824656573,-0.14460195709341142,-0.009030462198276914,-0.15539769161284755,0.6843126952859273,0.36979190878346335,0.04490004810803313,1.0,-0.2411195417564027,0.7946426532905682,0.8547956580378128,0.07269563616119705,0.03710794711414732,-0.16962903809009802,0.860164419353262,0.18885232112892,0.14229441098388435
ATR,-0.03441646035777743,-0.024659458086211658,-0.05699120353039382,-0.042645663082669476,0.27991420818458485,0.0590874775494656,,-0.2850988413555029,0.046780318135395904,-0.08926476125867147,-0.018691889950596115,-0.2889337089291432,-0.0011048624803364413,-0.12215236651362163,-0.05935565916115471,0.021223948278016973,-0.2411195417564027,1.0,-0.10071399467999995,-0.1190159821152147,0.014341571160127851,0.27452425597463803,0.1712688076740573,-0.16010720891180025,-0.0351742531845729,0.5207163635447413
Stoch_K,0.04295311386385409,0.0732618749109015,0.07885820073137113,0.10459101111534053,-0.10579476304715013,0.06479171960658123,,-0.17448403467992557,0.07267359299374482,0.051460655642538856,-0.2704968343125645,-0.17535163883706859,-0.19296013423929417,0.846850861098711,0.5061034047958518,0.26389345347088244,0.7946426532905682,-0.10071399467999995,1.0,0.9135302404352912,0.12318991889897897,0.020397798079758056,-0.1228269758635744,0.8419199780240132,0.47076195460904985,0.17973796639243478
Stoch_D,0.0872272409222497,0.09796806895767853,0.10213558680782221,0.10889453524023789,-0.11668146881617258,0.01991597614148334,,-0.18178283381024077,0.06433766803332414,0.08552986715245016,-0.28595069756201164,-0.1872924650676789,-0.18037056657166237,0.8473790222405673,0.6143859497659504,0.3591035594596906,0.8547956580378128,-0.1190159821152147,0.9135302404352912,1.0,0.1377217106619028,-0.0019440137370935386,-0.1330638785241514,0.8597907031596838,0.16790558711133308,0.17711764082533582
OBV,0.8093184374309189,0.8118591943417094,0.8120869926413972,0.8152856299462429,-0.29668732415710214,0.05393210915753234,,0.19824641599188253,0.23253557715071574,0.013591304364883651,0.623913375200183,0.4208333197229267,0.7506098965156116,0.25510729365885926,0.30068996682738053,0.2976642856239398,0.07269563616119705,0.014341571160127851,0.12318991889897897,0.1377217106619028,1.0,-0.6546638627079917,-0.004782943278885771,0.1577011056294481,0.04026565220660207,-0.3834536409162178
Volume_SMA20,-0.7842553655857496,-0.7849581254427326,-0.7866096124627041,-0.7836555354893127,0.39338086944617184,0.019984770802232217,,-0.5549318116599066,0.040229071427567244,0.011905621443447142,-0.6334739774554003,-0.6324111483026283,-0.7608448055918066,-0.1390808624417419,-0.25119289748661927,-0.28317271235475555,0.03710794711414732,0.27452425597463803,0.020397798079758056,-0.0019440137370935386,-0.6546638627079917,1.0,-0.05585902210707328,-0.03467530516706063,0.04225517415651591,0.6959892655034325
Relative_Volume,0.0028186269445910897,0.022276085740769558,-0.03009281099817782,-0.008963807643591516,0.8761816386679314,0.019150752033839192,,0.010672815903108436,0.008993907606138848,-0.1649873775424366,0.030218263989685808,0.00731674346783743,0.03416584264598668,-0.11880060107635211,-0.07046394366401222,-0.01593469664515448,-0.16962903809009802,0.1712688076740573,-0.1228269758635744,-0.1330638785241514,-0.004782943278885771,-0.05585902210707328,1.0,-0.1253620079781002,-0.03676886363396598,0.032163488976565305
ROC,0.10140328749687348,0.12213707440123994,0.12631040810003036,0.14024219335833452,-0.13473992702255821,0.014520822283073598,,-0.14243927191332958,0.047528727695157924,0.08331400020148612,-0.2510480964496285,-0.14493857559486614,-0.15190011778986476,0.8393336838705658,0.6064701139072534,0.34869880994966596,0.860164419353262,-0.16010720891180025,0.8419199780240132,0.8597907031596838,0.1577011056294481,-0.03467530516706063,-0.1253620079781002,1.0,0.3105246583926607,0.1195388919177815
Daily_Return,-0.08077403137892492,-0.014798749085763814,-0.008174862113237844,0.048008129399399996,-0.01982449375168711,0.0933231291813572,,-0.05224707219999268,0.02784965280534845,-0.03002411791696027,-0.08887892674624683,-0.05049937385807926,-0.09513316372948592,0.36292083443474404,0.04888867680990819,-0.01404331671123375,0.18885232112892,-0.0351742531845729,0.47076195460904985,0.16790558711133308,0.04026565220660207,0.04225517415651591,-0.03676886363396598,0.3105246583926607,1.0,0.07541206609958173
Volatility,-0.5279824641905141,-0.5209020665434148,-0.5339208127267729,-0.5248381230148806,0.3320866362896235,0.03183717466079535,,-0.5200647005312473,0.06310271679026906,0.029183592645011056,-0.5288772004038162,-0.5962556911808331,-0.5685320425128964,0.07036810932965687,-0.003014250384575021,-0.053428637888451175,0.14229441098388435,0.5207163635447413,0.17973796639243478,0.17711764082533582,-0.3834536409162178,0.6959892655034325,0.032163488976565305,0.1195388919177815,0.07541206609958173,1.0
