Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2023-09-18 00:00:00-04:00,8.590203070742934,8.71960369269642,8.510572064814093,8.639972686767578,910100,0.0,0.0,BVN
2023-09-19 00:00:00-04:00,8.699695337771923,8.699695337771923,8.172139693984995,8.271678924560547,1305900,0.0,0.0,BVN
2023-09-20 00:00:00-04:00,8.251770913248617,8.480710769813342,8.202001296667026,8.221909523010254,964100,0.0,0.0,BVN
2023-09-21 00:00:00-04:00,8.21195543840961,8.75941932415888,8.182094048067354,8.391125679016113,2323500,0.0,0.0,BVN
2023-09-22 00:00:00-04:00,8.470756590950247,8.630018603355062,8.430941087849043,8.500617980957031,943700,0.0,0.0,BVN
2023-09-25 00:00:00-04:00,8.460802477855827,8.540433484058235,8.430941087849043,8.500617980957031,3695200,0.0,0.0,BVN
2023-09-26 00:00:00-04:00,8.470756746319918,8.580249144537408,8.381171625379931,8.420987129211426,1352500,0.0,0.0,BVN
2023-09-27 00:00:00-04:00,8.401078842945877,8.470756686113118,8.231863664822104,8.391125679016113,2451700,0.0,0.0,BVN
2023-09-28 00:00:00-04:00,8.411033075294249,8.630018822551184,8.361263457834514,8.450848579406738,1429500,0.0,0.0,BVN
2023-09-29 00:00:00-04:00,8.550387878678503,8.590203383090653,8.351310356617756,8.480710983276367,893900,0.0,0.0,BVN
2023-10-02 00:00:00-04:00,8.450848143826535,8.450848143826535,8.162185516570345,8.241816520690918,1492700,0.0,0.0,BVN
2023-10-03 00:00:00-04:00,8.19204699787348,8.341355844235093,8.112415992857867,8.13232421875,1142700,0.0,0.0,BVN
2023-10-04 00:00:00-04:00,8.092508543393782,8.122369932317708,7.88347692237341,7.973062038421631,1187100,0.0,0.0,BVN
2023-10-05 00:00:00-04:00,7.913338584036993,8.032785093125964,7.8137998264628505,7.95315408706665,1050700,0.0,0.0,BVN
2023-10-06 00:00:00-04:00,7.963108306515157,8.17213993753224,7.963108306515157,8.082554817199707,796900,0.0,0.0,BVN
2023-10-09 00:00:00-04:00,8.192046844975046,8.351309801310201,8.192046844975046,8.211955070495605,683100,0.0,0.0,BVN
2023-10-10 00:00:00-04:00,8.261724900592492,8.261724900592492,8.082554663338156,8.162185668945312,735400,0.0,0.0,BVN
2023-10-11 00:00:00-04:00,8.241816919414394,8.311494763348113,8.172140024757168,8.281632423400879,948100,0.0,0.0,BVN
2023-10-12 00:00:00-04:00,8.301540622664708,8.301540622664708,8.082554876822723,8.11241626739502,735500,0.0,0.0,BVN
2023-10-13 00:00:00-04:00,8.371217052490667,8.490663557427078,8.271678773015212,8.351309776306152,573800,0.0,0.0,BVN
2023-10-16 00:00:00-04:00,8.351310293763765,8.560341927673454,8.30154067630403,8.450848579406738,1085900,0.0,0.0,BVN
2023-10-17 00:00:00-04:00,8.440894281631577,8.600157243878238,8.261724991678358,8.361263275146484,1257000,0.0,0.0,BVN
2023-10-18 00:00:00-04:00,8.430940779597092,8.600156898909448,8.281631936469251,8.351309776306152,828600,0.0,0.0,BVN
2023-10-19 00:00:00-04:00,8.331401949055119,8.420987069358368,8.21195543840961,8.391125679016113,819100,0.0,0.0,BVN
2023-10-20 00:00:00-04:00,8.39112558474784,8.799234728854296,8.39112558474784,8.500617980957031,1661300,0.0,0.0,BVN
2023-10-23 00:00:00-04:00,8.460802016429994,8.570294406667813,8.261724511781043,8.430940628051758,1172400,0.0,0.0,BVN
2023-10-24 00:00:00-04:00,8.470756773341764,8.65988017982555,8.411033042765755,8.590203285217285,1175500,0.0,0.0,BVN
2023-10-25 00:00:00-04:00,8.639972155926257,8.749464545032067,8.510571541923166,8.540432929992676,958900,0.0,0.0,BVN
2023-10-26 00:00:00-04:00,8.570294560718018,8.580248673448494,8.301540161930205,8.351309776306152,1915300,0.0,0.0,BVN
2023-10-27 00:00:00-04:00,8.401078224182129,8.420986449128323,8.182093445432471,8.401078224182129,999500,0.0,0.0,BVN
2023-10-30 00:00:00-04:00,8.440893618673279,8.450847731021227,8.152231005517622,8.202000617980957,1001300,0.0,0.0,BVN
2023-10-31 00:00:00-04:00,8.092508253699682,8.162185141786713,7.694352776740725,8.062646865844727,3985100,0.0,0.0,BVN
2023-11-01 00:00:00-04:00,8.152231154548689,8.271678606354872,8.022831488765425,8.122369766235352,1005300,0.0,0.0,BVN
2023-11-02 00:00:00-04:00,8.142278053101613,8.27167866914355,8.132323940496134,8.152231216430664,859300,0.0,0.0,BVN
2023-11-03 00:00:00-04:00,8.27167855913752,8.649925340351079,8.27167855913752,8.401078224182129,2681300,0.0,0.0,BVN
2023-11-06 00:00:00-05:00,8.401078961947004,8.54043370097896,8.391125797876255,8.450848579406738,1583900,0.0,0.0,BVN
2023-11-07 00:00:00-05:00,8.430941087849043,8.530479370963816,8.231863572343023,8.500617980957031,5100600,0.0,0.0,BVN
2023-11-08 00:00:00-05:00,8.44089412689209,8.639972588731766,8.34135584524871,8.44089412689209,668800,0.0,0.0,BVN
2023-11-09 00:00:00-05:00,8.49066405068277,8.6499260665168,8.401078929457006,8.590203285217285,1041900,0.0,0.0,BVN
2023-11-10 00:00:00-05:00,8.580248510689618,8.958496243784813,8.560341234882722,8.878865242004395,1432500,0.0,0.0,BVN
2023-11-13 00:00:00-05:00,8.829095567761176,8.918680681466224,8.37121683603925,8.401078224182129,1322200,0.0,0.0,BVN
2023-11-14 00:00:00-05:00,8.550387898979457,8.759419534958665,8.500618281026977,8.64992618560791,1024600,0.0,0.0,BVN
2023-11-15 00:00:00-05:00,8.659880239646142,8.73951124811323,8.420987214244876,8.620064735412598,900000,0.0,0.0,BVN
2023-11-16 00:00:00-05:00,8.630018421108195,8.908726936930917,8.590202918847806,8.719603538513184,2004500,0.0,0.0,BVN
2023-11-17 00:00:00-05:00,8.839049763307505,8.868911151731034,8.679787759346791,8.739510536193848,1265400,0.0,0.0,BVN
2023-11-20 00:00:00-05:00,8.669833712198741,8.849003942644694,8.630018210908133,8.769372940063477,485700,0.0,0.0,BVN
2023-11-21 00:00:00-05:00,8.868911437561799,9.16752817925029,8.868911437561799,9.028173446655273,2822400,0.0,0.0,BVN
2023-11-22 00:00:00-05:00,9.048081857828542,9.127712864006945,8.968450851650138,9.117758750915527,1152400,0.0,0.0,BVN
2023-11-24 00:00:00-05:00,9.15757391272672,9.346698257309631,9.09785113495686,9.107804298400879,640700,0.0,0.0,BVN
2023-11-27 00:00:00-05:00,9.247159283243306,9.257113396237811,9.137666888133149,9.227252006530762,1165200,0.0,0.0,BVN
2023-11-28 00:00:00-05:00,9.336744156901505,9.47609888734234,9.217297651927833,9.416375160217285,1116400,0.0,0.0,BVN
2023-11-29 00:00:00-05:00,9.456191245608027,9.605499148722817,9.446237132259974,9.5457763671875,1153800,0.0,0.0,BVN
2023-11-30 00:00:00-05:00,9.555729738134668,9.615452515030022,9.49600601196289,9.49600601196289,4954000,0.0,0.0,BVN
2023-12-01 00:00:00-05:00,9.466145022267725,9.585591530366427,9.396467180586132,9.535821914672852,2217500,0.0,0.0,BVN
2023-12-04 00:00:00-05:00,9.36660535681146,9.426329082731314,9.19738924086103,9.326789855957031,1444000,0.0,0.0,BVN
2023-12-05 00:00:00-05:00,9.247159343666526,9.316836236530417,8.819141974870698,9.257113456726074,8013800,0.0,0.0,BVN
2023-12-06 00:00:00-05:00,9.316835956170339,9.416375185217559,9.207343563639549,9.277020454406738,2152400,0.0,0.0,BVN
