Date,Company,Ticker,Avg_Sentiment,Min_Sentiment,Max_Sentiment,News_Count,Sample_Title
2024-09-10,vista_energy,VIST,0.936,0.936,0.936,1,"Strategic Financial Concepts LLC Makes New $574,000 Investment in Vista Energy, S.A.B. de C.V. (NYSE:VIST)"
2024-09-11,aes_andes,AES,0.6693142857142858,0.0,0.9607,14,Best Practices For Business Development Teams In The Tech Industry
2024-09-11,eletrobras,EBR,0.9761,0.9761,0.9761,1,2025 Buell Super Cruiser enters the US market
2024-09-11,pampa_energia,PAM,0.363525,-0.7891,0.8442,4,FNC's MacCallum to JD Vance: Many Republicans 'Do Not Share Your Views' on Ukraine
2024-09-11,petrobras,PBR,0.79895,0.6486,0.9298,8,"Modular Medieval Village (Village, Medieval Village, Medieval Town, Town) by Hivemind"
2024-09-12,aes_andes,AES,0.57015625,-0.5859,0.9747,16,"New AWAS speed camera at PLUS Bkt Beruntung – Sg Buaya southbound, KM 431.55 – tests underway"
2024-09-12,ecopetrol,EC,-0.01598888888888888,-0.6868,0.9231,9,Hackers Use Cloud Services To Target Financial And Insurance Firms
2024-09-12,pampa_energia,PAM,0.226984375,-0.9618,0.9674,32,About
2024-09-12,petrobras,PBR,0.6889350000000001,0.0,0.9349,20,Futuristic Table Games Sci-Fi Pack - BananaMonkey by Banana Monkey Studio
2024-09-12,ypf,YPF,0.94435,0.9201,0.9686,2,Headlands Technologies LLC Grows Holdings in YPF Sociedad Anónima (NYSE:YPF)
2024-09-13,aes_andes,AES,0.583076923076923,0.0,0.9839,13,Stepwise selection of variables in regression is Evil. by @ellis2013nz
2024-09-13,ecopetrol,EC,0.2815653846153846,-0.5719,0.9912,26,Good Miss Breeze with Jamie Dowdy & Mark Katafiasz for Owner Vicki Pugh
2024-09-13,minas_buenaventura,BVN,0.5106,0.5106,0.5106,1,"Summit Therapeutics, Biontech Surge Among Friday's Afternoon Market Cap Stock Movers"
2024-09-13,pampa_energia,PAM,0.35955909090909094,-0.8625,0.989,22,Organizations still don’t know how to handle non-human identities
2024-09-13,petrobras,PBR,0.5664318181818182,-0.6597,0.8481,22,Industrial Ladder by 3D Planet
2024-09-13,ypf,YPF,-0.2732,-0.2732,-0.2732,1,Latin America Is Rewriting the Rules and Spooking Investors
2024-09-14,aes_andes,AES,0.39003846153846156,-0.9403,0.9638,13,"Acrivon Therapeutics Reports Positive Endometrial Cancer Data from Ongoing ACR-368 Registrational Intent Phase 2 Study at ESMO, Advancement of ACR-2316 into Clinic Ahead of Timelines, and Progress on its AP3 Interactome for Proprietary Data Analysis"
2024-09-14,ecopetrol,EC,0.14923333333333333,-0.7351,0.9719,18,Activist files another petition against PM
2024-09-14,minas_buenaventura,BVN,0.9246,0.9246,0.9246,1,"16,645 Shares in Compañía de Minas Buenaventura S.A.A. (NYSE:BVN) Purchased by Caprock Group LLC"
2024-09-14,pampa_energia,PAM,0.48374285714285714,-0.1779,0.951,7,Trump: We Will Have ‘Largest Deportation Effort in the History of Our Country’
2024-09-14,petrobras,PBR,0.32164000000000004,0.0,0.9485,5,Schlumberger Limited (SLB): A Good Energy Stock to Add to Your Retirement Stock Portfolio
2024-09-14,ypf,YPF,0.9861,0.9861,0.9861,1,Head to Head Contrast: Origin Energy (OTCMKTS:OGFGY) vs. YPF Sociedad Anónima (NYSE:YPF)
2024-09-15,aes_andes,AES,0.411005,-0.9001,0.9812,20,KEYTRUDA ® (pembrolizumab) Plus Chemotherapy Before Surgery and Continued as Single Agent After Surgery Reduced Risk of Death by More Than One-Third (34%) Versus Neoadjuvant Chemotherapy in High-Risk
2024-09-15,ecopetrol,EC,0.40881428571428574,-0.1027,0.9647,21,Today’s news in a nutshell
2024-09-15,pampa_energia,PAM,0.07185454545454546,-0.9595,0.9893,22,Identity governance: Balancing cost reduction with effective risk management
2024-09-15,petrobras,PBR,0.8111666666666667,0.6874,0.9022,3,4.6L-Powered Factory Five Racing Mk4 Roadster 5-Speed
2024-09-15,vista_energy,VIST,0.6369,0.6369,0.6369,1,Transcoding/ Converting mpeg to h264 using ffmpeg h264_nvenc
2024-09-16,aes_andes,AES,0.23039166666666666,-0.9761,0.9824,24,Darolutamide plus androgen deprivation therapy significantly reduced the risk of radiological progression or death by 46% compared to placebo plus ADT in patients with metastatic hormone-sensitive pro
2024-09-16,ecopetrol,EC,0.21946923076923078,-0.936,0.8779,26,"What’s up with… Telesat, Thierry Breton, AT&T"
2024-09-16,pampa_energia,PAM,0.03669999999999999,-0.9674,0.9801,13,Sister desperate to bring brother's cold case killer to justice
2024-09-16,petrobras,PBR,0.7684875,0.6705,0.9201,8,Valley of Guldur (HDRP/URP) by GreenBugGames
2024-09-16,ypf,YPF,0.9824,0.9824,0.9824,1,Financial Contrast: China Petroleum & Chemical (OTCMKTS:SNPMF) and YPF Sociedad Anónima (NYSE:YPF)
