Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2023-09-18 00:00:00-04:00,13.257226730462925,13.428177264205658,13.094823112039995,13.154656410217285,14585300,0.0,0.0,PBR
2023-09-19 00:00:00-04:00,13.317060852795137,13.3256085843236,13.052087696665192,13.06063461303711,28990300,0.0,0.0,PBR
2023-09-20 00:00:00-04:00,13.077730194192137,13.291418593394113,13.060634730980835,13.103372573852539,16380100,0.0,0.0,PBR
2023-09-21 00:00:00-04:00,12.881135751828566,13.026443920701032,12.770017692387475,12.804207801818848,18099600,0.0,0.0,PBR
2023-09-22 00:00:00-04:00,12.898231454756147,13.052087357645968,12.829851234617674,12.889683723449707,8987600,0.0,0.0,PBR
2023-09-25 00:00:00-04:00,12.821303435643438,12.940969227832458,12.778565594493323,12.855493545532227,9710100,0.0,0.0,PBR
2023-09-26 00:00:00-04:00,12.73582896467168,12.778566809886671,12.496498172686962,12.530688285827637,16180400,0.0,0.0,PBR
2023-09-27 00:00:00-04:00,12.607615750308396,12.778566309315163,12.547783258445168,12.770018577575684,21724100,0.0,0.0,PBR
2023-09-28 00:00:00-04:00,12.667448146269606,12.795661675921433,12.62471111820889,12.68454360961914,16015100,0.0,0.0,PBR
2023-09-29 00:00:00-04:00,12.804207853535301,12.940969106969685,12.778565475147328,12.812755584716797,16879500,0.0,0.0,PBR
2023-10-02 00:00:00-04:00,12.846945187415256,12.864040649103753,12.462306266145383,12.547781944274902,17701500,0.0,0.0,PBR
2023-10-03 00:00:00-04:00,12.445212816963142,12.547783151492933,12.14604872988383,12.222976684570312,20817700,0.0,0.0,PBR
2023-10-04 00:00:00-04:00,12.060573129731534,12.094763241485833,11.727219743916265,11.846884727478027,21140400,0.0,0.0,PBR
2023-10-05 00:00:00-04:00,11.812693526570653,11.855431366112157,11.658838445440328,11.77850341796875,13356900,0.0,0.0,PBR
2023-10-06 00:00:00-04:00,11.68448144507704,12.171690722377848,11.599005761444095,12.043478012084961,27398100,0.0,0.0,PBR
2023-10-09 00:00:00-04:00,12.359736896293656,12.675995625554009,12.342641433284507,12.57342529296875,17638900,0.0,0.0,PBR
2023-10-10 00:00:00-04:00,12.701637710490647,12.923873833518941,12.641805221658617,12.889683723449707,18924800,0.0,0.0,PBR
2023-10-11 00:00:00-04:00,12.872589024436074,12.94096924430067,12.641805171025675,12.881135940551758,14184200,0.0,0.0,PBR
2023-10-12 00:00:00-04:00,12.958063910771655,13.077729703289185,12.752923250875762,12.838398933410645,19855700,0.0,0.0,PBR
2023-10-13 00:00:00-04:00,13.180300676459717,13.31706112306447,13.13756283310659,13.197395324707031,25399400,0.0,0.0,PBR
