Date,Close,EMA20,SMA50,RSI,OBV,MACD,Stoch_D,Stoch_K,ROC,Volume_SMA20,Daily_Return,Year,Month,Day
2022-10-18,1.22068989276886,1.2230037509882017,1.3112994360923766,48.28541251033034,6133000,-0.03484871493097752,68.93943433172687,75.00002245339186,0.6756847102259078,473365.0,0.02054791858291427,2022,10,18
2022-10-19,1.1797271966934204,1.2188821743886988,1.3094970798492431,44.61608169889556,6030500,-0.03398581700314818,65.11863087657595,52.17397097157213,-2.702689682321512,456525.0,-0.033557004377684385,2022,10,19
2022-10-20,1.1797271966934204,1.2151531288939104,1.307530870437622,44.616081698895556,6493600,-0.03292245461521204,59.78265479884538,52.17397097157213,-0.6896443067892077,457115.0,0.0,2022,10,20
2022-10-21,1.204304814338684,1.214119956079127,1.3055646586418153,47.397692320338614,6973200,-0.029753543591819698,54.080912539673555,57.89479567587639,5.755398921848685,453595.0,0.02083330596611721,2022,10,21
2022-10-24,1.171534538269043,1.210064202001976,1.3022876381874084,44.209440087708415,6704300,-0.029545859899938742,48.97029615459039,36.84212181632266,5.1470634651031535,452540.0,-0.02721094832427129,2022,10,24
2022-10-25,1.2124972343444824,1.210295919367929,1.2998298716545105,48.84181518339268,7273000,-0.02577876034159332,52.631595301045536,63.15786841093756,-1.3333413525175501,468925.0,0.0349649922707036,2022,10,25
2022-10-26,1.2698450088500977,1.2159672612233736,1.298519060611725,54.53357452398744,7755000,-0.017958802774445948,66.66663462355287,99.99991364339841,6.896543419201942,453565.0,0.04729724149566361,2022,10,26
2022-10-27,1.278037667274475,1.2218787284663357,1.2973721027374268,55.298720535993304,7976800,-0.010973851270326795,79.07728189707285,74.07406363688258,7.586207796253124,443950.0,0.006451699512365128,2022,10,27
2022-10-28,1.3845407962799072,1.2373703539723901,1.2986829090118408,63.822214996080035,8290000,0.00311972331903565,90.3163265220327,96.87500228581709,16.551724276346636,439865.0,0.08333332556039541,2022,10,28
2022-10-31,1.3845407962799072,1.251386586573106,1.3019599270820619,63.822214996080035,8756600,0.014126145309914406,89.2410877318682,96.77419727290493,15.753414213297026,435085.0,0.0,2022,10,31
