Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,1.2973896801827312,1.30288685835283,1.2589072179338086,1.2808973789215088,11266190,0.0,0.0
2022-01-04 00:00:00-05:00,1.25890727138014,1.2918918753029311,1.253410092976661,1.2644051313400269,6710990,0.0,0.0
2022-01-05 00:00:00-05:00,1.2699021831112474,1.2753994461611007,1.214928189500036,1.2204253673553467,9583210,0.0,0.0
2022-01-06 00:00:00-05:00,1.2204253532350922,1.2314204755693832,1.1874407529830933,1.1874407529830933,6081400,0.0,0.0
2022-01-07 00:00:00-05:00,1.2039331922246235,1.2369177962880222,1.1929388353707988,1.2094310522079468,10311210,0.0,0.0
2022-01-10 00:00:00-05:00,1.2039332815048893,1.2039332815048893,1.1819437994156003,1.1929389238357544,6553950,0.0,0.0
2022-01-11 00:00:00-05:00,1.2039328897757957,1.2644048190895316,1.1984357127298695,1.2589069604873657,8508500,0.0,0.0
2022-01-12 00:00:00-05:00,1.269902255830385,1.2918918204562535,1.2644050776602862,1.2808973789215088,9544600,0.0,0.0
2022-01-13 00:00:00-05:00,1.2918916201937627,1.3083838337038984,1.2808971803633205,1.2863943576812744,8236540,0.0,0.0
2022-01-14 00:00:00-05:00,1.2808972536097636,1.2973895532575241,1.269902131594306,1.2918916940689087,4838210,0.0,0.0
2022-01-18 00:00:00-05:00,1.2863942887109345,1.3083837635545876,1.269901990890503,1.269901990890503,6526260,0.0,0.0
2022-01-19 00:00:00-05:00,1.3083840075452065,1.3468657873854664,1.3083840075452065,1.324876308441162,7291570,0.0,0.0
2022-01-20 00:00:00-05:00,1.3413683968123926,1.3578606950953291,1.3303733609013708,1.3358712196350098,10624640,0.0,0.0
2022-01-21 00:00:00-05:00,1.3303733609013708,1.3578606950953291,1.3248760985294559,1.3358712196350098,10543910,0.0,0.0
2022-01-24 00:00:00-05:00,1.3248764047020172,1.3248764047020172,1.280897443618052,1.2973897457122803,14729650,0.0,0.0
2022-01-25 00:00:00-05:00,1.302887017876676,1.341368803280881,1.2918919786338807,1.330373764038086,10007400,0.0,0.0
2022-01-26 00:00:00-05:00,1.3303735716840563,1.3578609102330734,1.3193791303928133,1.324876308441162,13386100,0.0,0.0
2022-01-27 00:00:00-05:00,1.3468658924102783,1.374353318297233,1.341368713933275,1.3468658924102783,10722400,0.0,0.0
2022-01-28 00:00:00-05:00,1.3578608835754988,1.3633580615159266,1.330373545566114,1.3523637056350708,7119580,0.0,0.0
2022-01-31 00:00:00-05:00,1.3578607796969386,1.3963425558378044,1.3578607796969386,1.3853482007980347,6411080,0.0,0.0
2022-02-01 00:00:00-05:00,1.4073375863635198,1.4183319406903132,1.3963424652859404,1.4128347635269165,6314620,0.0,0.0
2022-02-02 00:00:00-05:00,1.3963428090841323,1.3963428090841323,1.3633582044809314,1.3798505067825317,6799260,0.0,0.0
2022-02-03 00:00:00-05:00,1.3688561497487814,1.3853484520503818,1.3633582044809314,1.3798505067825317,4013880,0.0,0.0
2022-02-04 00:00:00-05:00,1.3523635179179463,1.3578606950953291,1.3303733609013708,1.3358712196350098,6127550,0.0,0.0
2022-02-07 00:00:00-05:00,1.3193793211571954,1.341368803280881,1.3083841967198424,1.330373764038086,9337900,0.0,0.0
2022-02-08 00:00:00-05:00,1.3358712196350098,1.3523635179179463,1.319378921352073,1.3358712196350098,5136690,0.0,0.0
2022-02-09 00:00:00-05:00,1.346865602935802,1.3798502002105602,1.341368425640277,1.3633579015731812,7161830,0.0,0.0
2022-02-10 00:00:00-05:00,1.3688559532165527,1.3963426086055324,1.3633580087380648,1.3688559532165527,6398080,0.0,0.0
2022-02-11 00:00:00-05:00,1.3798502002105602,1.4018396761434644,1.3578607242776561,1.3633579015731812,7236190,0.0,0.0
2022-02-14 00:00:00-05:00,1.3633580615159266,1.3798503620881049,1.3358714050628926,1.3523637056350708,7803640,0.0,0.0
2022-02-15 00:00:00-05:00,1.3633579572168235,1.3963425558378044,1.3633579572168235,1.3853482007980347,4698590,0.0,0.0
2022-02-16 00:00:00-05:00,1.4128349221340322,1.4403222593438285,1.4128349221340322,1.4183320999145508,4444050,0.0,0.0
2022-02-17 00:00:00-05:00,1.4128349354020322,1.4128349354020322,1.390845457322581,1.3963426351547241,4776850,0.0,0.0
