Date,Open,High,Low,Close,Volume,Company,Ticker
2024-08-23 00:00:00-04:00,50.93000030517578,51.97999954223633,50.81999969482422,51.13999938964844,128900,pampa_energía,PAM
2024-08-26 00:00:00-04:00,51.560001373291016,52.099998474121094,50.439998626708984,50.810001373291016,93700,pampa_energía,PAM
2024-08-27 00:00:00-04:00,50.70000076293945,51.97999954223633,50.61000061035156,51.5,73700,pampa_energía,PAM
2024-08-28 00:00:00-04:00,51.150001525878906,52.2400016784668,50.470001220703125,51.970001220703125,73200,pampa_energía,PAM
2024-08-29 00:00:00-04:00,51.7599983215332,54.16999816894531,51.7599983215332,53.0,149400,pampa_energía,PAM
2024-08-30 00:00:00-04:00,53.02000045776367,56.0,53.02000045776367,54.41999816894531,352100,pampa_energía,PAM
2024-09-03 00:00:00-04:00,54.5,55.77000045776367,53.09000015258789,54.86000061035156,256200,pampa_energía,PAM
2024-09-04 00:00:00-04:00,55.060001373291016,56.689998626708984,54.5,56.68000030517578,261900,pampa_energía,PAM
2024-09-05 00:00:00-04:00,56.790000915527344,57.88999938964844,55.81999969482422,56.66999816894531,264300,pampa_energía,PAM
2024-08-07 00:00:00-04:00,10.25,10.289999961853027,10.039999961853027,10.109999656677246,1548400,ecopetrol,EC
2024-08-08 00:00:00-04:00,10.1899995803833,10.350000381469727,10.119999885559082,10.34000015258789,1371400,ecopetrol,EC
2024-08-09 00:00:00-04:00,10.399999618530273,10.5,10.3100004196167,10.470000267028809,1248200,ecopetrol,EC
2024-08-12 00:00:00-04:00,10.539999961853027,10.670000076293945,10.529999732971191,10.640000343322754,1948600,ecopetrol,EC
2024-08-13 00:00:00-04:00,10.630000114440918,10.630000114440918,10.420000076293945,10.510000228881836,1821500,ecopetrol,EC
2024-08-14 00:00:00-04:00,10.260000228881836,10.550000190734863,10.140000343322754,10.15999984741211,2584800,ecopetrol,EC
2024-08-15 00:00:00-04:00,10.220000267028809,10.390000343322754,10.210000038146973,10.34000015258789,1288800,ecopetrol,EC
2024-08-16 00:00:00-04:00,10.350000381469727,10.399999618530273,10.25,10.369999885559082,1132200,ecopetrol,EC
2024-08-19 00:00:00-04:00,10.369999885559082,10.40999984741211,10.300000190734863,10.40999984741211,1539600,ecopetrol,EC
2024-08-20 00:00:00-04:00,10.380000114440918,10.399999618530273,10.130000114440918,10.170000076293945,1847500,ecopetrol,EC
2024-08-21 00:00:00-04:00,10.279999732971191,10.300000190734863,10.130000114440918,10.149999618530273,1401800,ecopetrol,EC
2024-08-22 00:00:00-04:00,10.1899995803833,10.210000038146973,10.039999961853027,10.039999961853027,1413300,ecopetrol,EC
2024-08-23 00:00:00-04:00,10.170000076293945,10.260000228881836,10.109999656677246,10.220000267028809,1686600,ecopetrol,EC
2024-08-26 00:00:00-04:00,10.319999694824219,10.460000038146973,10.260000228881836,10.40999984741211,1844000,ecopetrol,EC
2024-08-27 00:00:00-04:00,10.380000114440918,10.380000114440918,10.229999542236328,10.239999771118164,955000,ecopetrol,EC
2024-08-28 00:00:00-04:00,10.180000305175781,10.199999809265137,10.0600004196167,10.09000015258789,1225800,ecopetrol,EC
2024-08-29 00:00:00-04:00,10.050000190734863,10.119999885559082,9.9399995803833,9.970000267028809,1918200,ecopetrol,EC
2024-08-30 00:00:00-04:00,9.949999809265137,9.979999542236328,9.699999809265137,9.84000015258789,2466500,ecopetrol,EC
2024-09-03 00:00:00-04:00,9.779999732971191,9.779999732971191,9.460000038146973,9.460000038146973,2455500,ecopetrol,EC
2024-09-04 00:00:00-04:00,9.460000038146973,9.529999732971191,9.220000267028809,9.25,2180700,ecopetrol,EC
2024-09-05 00:00:00-04:00,9.350000381469727,9.369999885559082,9.220000267028809,9.220000267028809,1645000,ecopetrol,EC
2024-08-07 00:00:00-04:00,13.689039733277923,13.727984331485171,13.445635762354517,13.474843978881836,13471300,petrobras,PBR
2024-08-08 00:00:00-04:00,13.494316148939808,13.883763069198938,13.435899714434054,13.80587387084961,17494100,petrobras,PBR
2024-08-09 00:00:00-04:00,13.679303657821952,14.059013266714645,13.455371516733006,13.835082054138184,16591900,petrobras,PBR
2024-08-12 00:00:00-04:00,14.15637479154382,14.409515141997394,14.136902956861789,14.302416801452637,18349600,petrobras,PBR
2024-08-13 00:00:00-04:00,14.312153453614146,14.409515414402241,14.175847822725778,14.3803071975708,14757900,petrobras,PBR
2024-08-14 00:00:00-04:00,14.438723530808234,14.526349109205565,14.360834334124489,14.467931747436523,11476600,petrobras,PBR
2024-08-15 00:00:00-04:00,14.643182434211727,14.789224441177952,14.575029621429147,14.652918815612793,14074800,petrobras,PBR
2024-08-16 00:00:00-04:00,14.672390864479024,14.779489204432123,14.575029834581828,14.760016441345215,19246900,petrobras,PBR
2024-08-19 00:00:00-04:00,14.847641912264333,14.964475704414756,14.798960933406878,14.876850128173828,20272300,petrobras,PBR
2024-08-20 00:00:00-04:00,14.740544431236678,14.760016265579262,14.458195869425925,14.594501495361328,13764900,petrobras,PBR
2024-08-21 00:00:00-04:00,14.69186388428664,14.72107210091493,14.409515314179947,14.467931747436523,14668100,petrobras,PBR
2024-08-22 00:00:00-04:00,14.27320865129006,14.292681414574748,14.166111238761658,14.244000434875488,13789200,petrobras,PBR
2024-08-23 00:00:00-04:00,14.5,14.539999961853027,14.390000343322754,14.399999618530273,13707300,petrobras,PBR
2024-08-26 00:00:00-04:00,14.770000457763672,15.729999542236328,14.739999771118164,15.649999618530273,48602100,petrobras,PBR
2024-08-27 00:00:00-04:00,15.460000038146973,15.609999656677246,15.369999885559082,15.470000267028809,18491000,petrobras,PBR
2024-08-28 00:00:00-04:00,15.380000114440918,15.699999809265137,15.319999694824219,15.600000381469727,25906000,petrobras,PBR
2024-08-29 00:00:00-04:00,15.359999656677246,15.5,15.199999809265137,15.279999732971191,15856500,petrobras,PBR
2024-08-30 00:00:00-04:00,15.020000457763672,15.329999923706055,14.989999771118164,15.229999542236328,15142700,petrobras,PBR
2024-09-03 00:00:00-04:00,15.170000076293945,15.170000076293945,14.890000343322754,14.899999618530273,21651800,petrobras,PBR
2024-09-04 00:00:00-04:00,14.989999771118164,15.130000114440918,14.9399995803833,15.010000228881836,18748400,petrobras,PBR
2024-09-05 00:00:00-04:00,15.119999885559082,15.199999809265137,14.989999771118164,15.010000228881836,18717900,petrobras,PBR
2024-08-07 00:00:00-04:00,106.36000061035156,106.36000061035156,106.36000061035156,106.36000061035156,100,interconexion_electrica,IESFY
2024-08-08 00:00:00-04:00,106.36000061035156,106.36000061035156,106.36000061035156,106.36000061035156,0,interconexion_electrica,IESFY
2024-08-09 00:00:00-04:00,98.69000244140625,107.47000122070312,97.13999938964844,97.13999938964844,100,interconexion_electrica,IESFY
2024-08-12 00:00:00-04:00,98.0,98.0,98.0,98.0,100,interconexion_electrica,IESFY
2024-08-13 00:00:00-04:00,102.16999816894531,106.63999938964844,102.16999816894531,106.63999938964844,100,interconexion_electrica,IESFY
2024-08-14 00:00:00-04:00,111.98999786376953,111.98999786376953,101.86000061035156,107.12999725341797,100,interconexion_electrica,IESFY
2024-08-15 00:00:00-04:00,106.83999633789062,112.51000213623047,106.83999633789062,112.51000213623047,100,interconexion_electrica,IESFY
2024-08-16 00:00:00-04:00,110.56999969482422,110.56999969482422,110.56999969482422,110.56999969482422,100,interconexion_electrica,IESFY
2024-08-19 00:00:00-04:00,109.0,109.0,109.0,109.0,0,interconexion_electrica,IESFY
2024-08-20 00:00:00-04:00,110.47000122070312,110.47000122070312,110.47000122070312,110.47000122070312,100,interconexion_electrica,IESFY
2024-08-21 00:00:00-04:00,110.47000122070312,110.47000122070312,110.47000122070312,110.47000122070312,0,interconexion_electrica,IESFY
2024-08-22 00:00:00-04:00,110.4000015258789,110.4000015258789,105.0,105.0,100,interconexion_electrica,IESFY
2024-08-23 00:00:00-04:00,105.0,105.0,105.0,105.0,0,interconexion_electrica,IESFY
2024-08-26 00:00:00-04:00,105.0,105.0,105.0,105.0,0,interconexion_electrica,IESFY
2024-08-27 00:00:00-04:00,104.29000091552734,106.62000274658203,104.29000091552734,106.62000274658203,100,interconexion_electrica,IESFY
2024-08-28 00:00:00-04:00,108.25,108.58000183105469,103.66999816894531,103.66999816894531,100,interconexion_electrica,IESFY
2024-08-29 00:00:00-04:00,100.20999908447266,100.20999908447266,100.20999908447266,100.20999908447266,100,interconexion_electrica,IESFY
2024-08-30 00:00:00-04:00,103.58999633789062,108.80999755859375,98.36000061035156,108.80999755859375,100,interconexion_electrica,IESFY
2024-09-03 00:00:00-04:00,108.80999755859375,108.80999755859375,108.80999755859375,108.80999755859375,0,interconexion_electrica,IESFY
2024-09-04 00:00:00-04:00,108.80999755859375,108.80999755859375,108.80999755859375,108.80999755859375,0,interconexion_electrica,IESFY
2024-09-05 00:00:00-04:00,108.80999755859375,108.80999755859375,108.80999755859375,108.80999755859375,0,interconexion_electrica,IESFY
2024-08-07 00:00:00-04:00,14.550000190734863,14.579999923706055,14.079999923706055,14.15999984741211,1158300,minas_buenaventura,BVN
2024-08-08 00:00:00-04:00,14.300000190734863,14.430000305175781,14.130000114440918,14.239999771118164,613000,minas_buenaventura,BVN
2024-08-09 00:00:00-04:00,14.3100004196167,14.399999618530273,14.069999694824219,14.399999618530273,623300,minas_buenaventura,BVN
2024-08-12 00:00:00-04:00,14.550000190734863,14.65999984741211,14.149999618530273,14.489999771118164,697000,minas_buenaventura,BVN
2024-08-13 00:00:00-04:00,14.4399995803833,14.720000267028809,14.319999694824219,14.5600004196167,588400,minas_buenaventura,BVN
2024-08-14 00:00:00-04:00,14.569999694824219,14.569999694824219,14.329999923706055,14.520000457763672,680600,minas_buenaventura,BVN
2024-08-15 00:00:00-04:00,14.680000305175781,14.8100004196167,14.479999542236328,14.510000228881836,1398300,minas_buenaventura,BVN
2024-08-16 00:00:00-04:00,14.59000015258789,14.760000228881836,14.369999885559082,14.489999771118164,3076400,minas_buenaventura,BVN
2024-08-19 00:00:00-04:00,14.489999771118164,14.579999923706055,14.029999732971191,14.079999923706055,995500,minas_buenaventura,BVN
2024-08-20 00:00:00-04:00,14.0,14.100000381469727,13.680000305175781,13.800000190734863,1176100,minas_buenaventura,BVN
2024-08-21 00:00:00-04:00,13.920000076293945,13.920000076293945,13.489999771118164,13.550000190734863,1035200,minas_buenaventura,BVN
2024-08-22 00:00:00-04:00,13.609999656677246,13.670000076293945,13.229999542236328,13.3100004196167,897100,minas_buenaventura,BVN
2024-08-23 00:00:00-04:00,13.350000381469727,13.619999885559082,13.25,13.270000457763672,769600,minas_buenaventura,BVN
2024-08-26 00:00:00-04:00,13.380000114440918,13.470000267028809,13.0,13.039999961853027,778700,minas_buenaventura,BVN
2024-08-27 00:00:00-04:00,12.9399995803833,13.09000015258789,12.800000190734863,12.949999809265137,623800,minas_buenaventura,BVN
2024-08-28 00:00:00-04:00,12.789999961853027,12.800000190734863,12.390000343322754,12.5,1163600,minas_buenaventura,BVN
2024-08-29 00:00:00-04:00,12.539999961853027,12.729999542236328,12.449999809265137,12.720000267028809,1366300,minas_buenaventura,BVN
2024-08-30 00:00:00-04:00,12.729999542236328,12.729999542236328,12.220000267028809,12.399999618530273,1222700,minas_buenaventura,BVN
2024-09-03 00:00:00-04:00,12.130000114440918,12.229999542236328,11.649999618530273,11.760000228881836,951900,minas_buenaventura,BVN
2024-09-04 00:00:00-04:00,11.739999771118164,11.989999771118164,11.640000343322754,11.720000267028809,703200,minas_buenaventura,BVN
2024-09-05 00:00:00-04:00,11.850000381469727,12.270000457763672,11.760000228881836,12.260000228881836,896000,minas_buenaventura,BVN
2024-08-07 00:00:00-04:00,6.75,6.809999942779541,6.670000076293945,6.71999979019165,940200,eletrobras,EBR
2024-08-08 00:00:00-04:00,6.809999942779541,6.989999771118164,6.760000228881836,6.909999847412109,719300,eletrobras,EBR
2024-08-09 00:00:00-04:00,7.110000133514404,7.28000020980835,7.050000190734863,7.239999771118164,765100,eletrobras,EBR
2024-08-12 00:00:00-04:00,7.289999961853027,7.320000171661377,7.139999866485596,7.199999809265137,847900,eletrobras,EBR
2024-08-13 00:00:00-04:00,7.230000019073486,7.329999923706055,7.230000019073486,7.309999942779541,443800,eletrobras,EBR
2024-08-14 00:00:00-04:00,7.340000152587891,7.449999809265137,7.340000152587891,7.380000114440918,684900,eletrobras,EBR
2024-08-15 00:00:00-04:00,7.340000152587891,7.480000019073486,7.340000152587891,7.429999828338623,1390000,eletrobras,EBR
2024-08-16 00:00:00-04:00,7.519999980926514,7.559999942779541,7.400000095367432,7.420000076293945,975100,eletrobras,EBR
2024-08-19 00:00:00-04:00,7.440000057220459,7.710000038146973,7.440000057220459,7.710000038146973,1212500,eletrobras,EBR
2024-08-20 00:00:00-04:00,7.599999904632568,7.630000114440918,7.53000020980835,7.579999923706055,961400,eletrobras,EBR
2024-08-21 00:00:00-04:00,7.590000152587891,7.659999847412109,7.53000020980835,7.599999904632568,355600,eletrobras,EBR
2024-08-22 00:00:00-04:00,7.409999847412109,7.449999809265137,7.340000152587891,7.349999904632568,662300,eletrobras,EBR
2024-08-23 00:00:00-04:00,7.429999828338623,7.699999809265137,7.380000114440918,7.659999847412109,1075300,eletrobras,EBR
2024-08-26 00:00:00-04:00,7.610000133514404,7.699999809265137,7.570000171661377,7.650000095367432,572000,eletrobras,EBR
2024-08-27 00:00:00-04:00,7.619999885559082,7.690000057220459,7.579999923706055,7.599999904632568,571800,eletrobras,EBR
2024-08-28 00:00:00-04:00,7.53000020980835,7.639999866485596,7.5,7.610000133514404,345600,eletrobras,EBR
2024-08-29 00:00:00-04:00,7.429999828338623,7.449999809265137,7.300000190734863,7.400000095367432,650400,eletrobras,EBR
2024-08-30 00:00:00-04:00,7.269999980926514,7.460000038146973,7.239999771118164,7.429999828338623,1030600,eletrobras,EBR
2024-09-03 00:00:00-04:00,7.5,7.519999980926514,7.369999885559082,7.420000076293945,371800,eletrobras,EBR
2024-09-04 00:00:00-04:00,7.480000019073486,7.639999866485596,7.480000019073486,7.630000114440918,563700,eletrobras,EBR
2024-09-05 00:00:00-04:00,7.650000095367432,7.650000095367432,7.510000228881836,7.619999885559082,852700,eletrobras,EBR
2024-08-07 00:00:00-03:00,43.02888619748249,43.24354397109891,42.83374682733474,43.04840087890625,508400,engie_brasil_energia,EGIE3.SA
2024-08-08 00:00:00-03:00,43.224030394734335,44.09241326904545,43.224030394734335,43.8094596862793,961000,engie_brasil_energia,EGIE3.SA
2024-08-09 00:00:00-03:00,43.87776020423701,44.648569686365875,43.71188726516581,44.57051467895508,859000,engie_brasil_energia,EGIE3.SA
2024-08-12 00:00:00-03:00,44.69735706433345,44.98031064597165,44.21925666424652,44.63881301879883,878800,engie_brasil_energia,EGIE3.SA
2024-08-13 00:00:00-03:00,44.64856730351726,44.853469596380975,44.37536920909215,44.67784118652344,942700,engie_brasil_energia,EGIE3.SA
2024-08-14 00:00:00-03:00,44.677843126898196,45.36084211466875,44.61929908038813,45.194969177246094,1355600,engie_brasil_energia,EGIE3.SA
2024-08-15 00:00:00-03:00,45.165699718573535,45.175455198787986,44.65832914038466,44.775413513183594,805600,engie_brasil_energia,EGIE3.SA
2024-08-16 00:00:00-03:00,45.15594088930262,45.331569310974274,44.72662903746365,45.0681266784668,1192000,engie_brasil_energia,EGIE3.SA
2024-08-19 00:00:00-03:00,45.24375320695134,45.760882970032405,44.98031058546739,45.526710510253906,896900,engie_brasil_energia,EGIE3.SA
2024-08-20 00:00:00-03:00,45.52671158526831,45.614525794503166,45.165699268211704,45.39986801147461,884000,engie_brasil_energia,EGIE3.SA
2024-08-21 00:00:00-03:00,45.40962793632583,46.043838371297575,45.37059857114585,45.926753997802734,1189000,engie_brasil_energia,EGIE3.SA
2024-08-22 00:00:00-03:00,46.06999969482422,46.2400016784668,45.75,46.0099983215332,984600,engie_brasil_energia,EGIE3.SA
2024-08-23 00:00:00-03:00,45.900001525878906,46.16999816894531,45.13999938964844,45.79999923706055,1119100,engie_brasil_energia,EGIE3.SA
2024-08-26 00:00:00-03:00,45.900001525878906,45.900001525878906,44.83000183105469,45.11000061035156,1188800,engie_brasil_energia,EGIE3.SA
2024-08-27 00:00:00-03:00,45.0,45.279998779296875,44.720001220703125,44.720001220703125,866200,engie_brasil_energia,EGIE3.SA
2024-08-28 00:00:00-03:00,44.529998779296875,44.650001525878906,44.119998931884766,44.40999984741211,1009200,engie_brasil_energia,EGIE3.SA
2024-08-29 00:00:00-03:00,44.279998779296875,44.31999969482422,43.7599983215332,44.13999938964844,824400,engie_brasil_energia,EGIE3.SA
2024-08-30 00:00:00-03:00,43.810001373291016,45.29999923706055,43.63999938964844,45.15999984741211,3275400,engie_brasil_energia,EGIE3.SA
2024-09-02 00:00:00-03:00,45.29999923706055,45.40999984741211,44.33000183105469,44.400001525878906,755600,engie_brasil_energia,EGIE3.SA
2024-09-03 00:00:00-03:00,44.310001373291016,44.939998626708984,44.310001373291016,44.65999984741211,768300,engie_brasil_energia,EGIE3.SA
2024-09-04 00:00:00-03:00,45.0,45.540000915527344,44.709999084472656,45.189998626708984,996900,engie_brasil_energia,EGIE3.SA
2024-09-05 00:00:00-03:00,45.189998626708984,45.36000061035156,44.5099983215332,44.880001068115234,866300,engie_brasil_energia,EGIE3.SA
2024-08-07 00:00:00-04:00,43.5,43.5,42.52000045776367,43.029998779296875,511900,vista_energy,VIST
2024-08-08 00:00:00-04:00,43.619998931884766,45.0,43.220001220703125,44.5099983215332,444900,vista_energy,VIST
2024-08-09 00:00:00-04:00,44.63999938964844,46.439998626708984,44.279998779296875,45.83000183105469,632800,vista_energy,VIST
2024-08-12 00:00:00-04:00,46.02000045776367,48.81999969482422,45.97999954223633,48.7599983215332,1045100,vista_energy,VIST
2024-08-13 00:00:00-04:00,49.0,49.22999954223633,48.32400131225586,48.72999954223633,552300,vista_energy,VIST
2024-08-14 00:00:00-04:00,48.81999969482422,49.65999984741211,48.310001373291016,49.22999954223633,581300,vista_energy,VIST
2024-08-15 00:00:00-04:00,49.52000045776367,50.5,48.75,49.58000183105469,556600,vista_energy,VIST
2024-08-16 00:00:00-04:00,49.40999984741211,50.09000015258789,49.099998474121094,49.77000045776367,443000,vista_energy,VIST
2024-08-19 00:00:00-04:00,49.4900016784668,50.189998626708984,48.91999816894531,49.099998474121094,486100,vista_energy,VIST
2024-08-20 00:00:00-04:00,50.0,51.47999954223633,49.56999969482422,49.91999816894531,1450600,vista_energy,VIST
2024-08-21 00:00:00-04:00,51.0,51.0,48.099998474121094,48.529998779296875,592700,vista_energy,VIST
2024-08-22 00:00:00-04:00,48.619998931884766,49.22999954223633,48.09000015258789,48.25,354900,vista_energy,VIST
2024-08-23 00:00:00-04:00,48.630001068115234,49.95000076293945,48.630001068115234,49.619998931884766,373600,vista_energy,VIST
2024-08-26 00:00:00-04:00,51.5,52.20000076293945,50.900001525878906,51.34000015258789,1061100,vista_energy,VIST
2024-08-27 00:00:00-04:00,51.0,51.4900016784668,50.599998474121094,50.849998474121094,385300,vista_energy,VIST
2024-08-28 00:00:00-04:00,50.959999084472656,51.31999969482422,50.33000183105469,50.83000183105469,431900,vista_energy,VIST
2024-08-29 00:00:00-04:00,50.810001373291016,52.0099983215332,50.810001373291016,51.709999084472656,545700,vista_energy,VIST
2024-08-30 00:00:00-04:00,51.7599983215332,52.470001220703125,51.25,52.130001068115234,657000,vista_energy,VIST
2024-09-03 00:00:00-04:00,51.099998474121094,51.099998474121094,48.650001525878906,49.09000015258789,1308900,vista_energy,VIST
2024-09-04 00:00:00-04:00,50.11000061035156,51.599998474121094,49.310001373291016,49.529998779296875,1232000,vista_energy,VIST
2024-09-05 00:00:00-04:00,50.22999954223633,50.35499954223633,48.16999816894531,48.52000045776367,681800,vista_energy,VIST
2024-08-07 00:00:00-04:00,16.799999237060547,17.010000228881836,16.299999237060547,16.389999389648438,7055500,eas_andes,AES
2024-08-08 00:00:00-04:00,16.389999389648438,16.81999969482422,16.299999237060547,16.649999618530273,11742500,eas_andes,AES
2024-08-09 00:00:00-04:00,16.559999465942383,16.770000457763672,16.200000762939453,16.65999984741211,7689200,eas_andes,AES
2024-08-12 00:00:00-04:00,16.649999618530273,16.739999771118164,16.440000534057617,16.709999084472656,6237000,eas_andes,AES
2024-08-13 00:00:00-04:00,16.899999618530273,16.950000762939453,16.639999389648438,16.889999389648438,6322000,eas_andes,AES
2024-08-14 00:00:00-04:00,16.940000534057617,17.100000381469727,16.6299991607666,16.940000534057617,5670200,eas_andes,AES
2024-08-15 00:00:00-04:00,16.940000534057617,17.459999084472656,16.899999618530273,17.270000457763672,7799600,eas_andes,AES
2024-08-16 00:00:00-04:00,17.260000228881836,17.3799991607666,17.15999984741211,17.260000228881836,6108300,eas_andes,AES
2024-08-19 00:00:00-04:00,17.239999771118164,17.489999771118164,17.190000534057617,17.3700008392334,5804400,eas_andes,AES
2024-08-20 00:00:00-04:00,17.290000915527344,17.469999313354492,17.239999771118164,17.3799991607666,7780300,eas_andes,AES
2024-08-21 00:00:00-04:00,17.43000030517578,17.760000228881836,17.329999923706055,17.670000076293945,5766400,eas_andes,AES
2024-08-22 00:00:00-04:00,17.65999984741211,17.84000015258789,17.540000915527344,17.770000457763672,6082900,eas_andes,AES
2024-08-23 00:00:00-04:00,17.8700008392334,18.229999542236328,17.75,18.079999923706055,6788500,eas_andes,AES
2024-08-26 00:00:00-04:00,18.170000076293945,18.209999084472656,17.889999389648438,17.899999618530273,4255700,eas_andes,AES
2024-08-27 00:00:00-04:00,17.799999237060547,17.899999618530273,17.34000015258789,17.3700008392334,5240900,eas_andes,AES
2024-08-28 00:00:00-04:00,17.3799991607666,17.450000762939453,17.1200008392334,17.200000762939453,4646100,eas_andes,AES
2024-08-29 00:00:00-04:00,17.25,17.389999389648438,16.979999542236328,17.260000228881836,5947700,eas_andes,AES
2024-08-30 00:00:00-04:00,17.40999984741211,17.450000762939453,17.0,17.1299991607666,5713800,eas_andes,AES
2024-09-03 00:00:00-04:00,17.1299991607666,17.139999389648438,16.649999618530273,16.75,7982100,eas_andes,AES
2024-09-04 00:00:00-04:00,16.760000228881836,17.100000381469727,16.719999313354492,16.940000534057617,8667000,eas_andes,AES
2024-09-05 00:00:00-04:00,17.110000610351562,17.18000030517578,16.829999923706055,16.940000534057617,7325800,eas_andes,AES
