Date,Open,High,Low,Close,Volume,Company,Ticker
2024-08-12 00:00:00-04:00,14.15637479154382,14.409515141997394,14.136902956861789,14.302416801452637,18349600.0,petrobras,PBR
2024-08-13 00:00:00-04:00,14.312153453614146,14.409515414402241,14.175847822725778,14.3803071975708,14757900.0,petrobras,PBR
2024-08-14 00:00:00-04:00,14.438723530808234,14.526349109205565,14.360834334124489,14.467931747436523,11476600.0,petrobras,PBR
2024-08-15 00:00:00-04:00,14.643182434211727,14.789224441177952,14.575029621429147,14.652918815612793,14074800.0,petrobras,PBR
2024-08-16 00:00:00-04:00,14.672390864479024,14.779489204432123,14.575029834581828,14.760016441345215,19246900.0,petrobras,PBR
2024-08-19 00:00:00-04:00,14.847641912264333,14.964475704414756,14.798960933406878,14.876850128173828,20272300.0,petrobras,PBR
2024-08-20 00:00:00-04:00,14.740544431236678,14.760016265579262,14.458195869425925,14.594501495361328,13764900.0,petrobras,PBR
2024-08-21 00:00:00-04:00,14.69186388428664,14.72107210091493,14.409515314179947,14.467931747436523,14668100.0,petrobras,PBR
2024-08-22 00:00:00-04:00,14.27320865129006,14.292681414574748,14.166111238761658,14.244000434875488,13789200.0,petrobras,PBR
2024-08-23 00:00:00-04:00,14.5,14.539999961853027,14.390000343322754,14.399999618530273,13707300.0,petrobras,PBR
2024-08-26 00:00:00-04:00,14.770000457763672,15.729999542236328,14.739999771118164,15.649999618530273,48602100.0,petrobras,PBR
2024-08-27 00:00:00-04:00,15.460000038146973,15.609999656677246,15.369999885559082,15.470000267028809,18491000.0,petrobras,PBR
2024-08-28 00:00:00-04:00,15.380000114440918,15.699999809265137,15.319999694824219,15.600000381469727,25906000.0,petrobras,PBR
2024-08-29 00:00:00-04:00,15.359999656677246,15.5,15.199999809265137,15.279999732971191,15856500.0,petrobras,PBR
2024-08-30 00:00:00-04:00,15.020000457763672,15.329999923706055,14.989999771118164,15.229999542236328,15142700.0,petrobras,PBR
2024-09-03 00:00:00-04:00,15.170000076293945,15.170000076293945,14.890000343322754,14.899999618530273,21659900.0,petrobras,PBR
2024-09-04 00:00:00-04:00,14.989999771118164,15.130000114440918,14.9399995803833,15.010000228881836,18748400.0,petrobras,PBR
2024-09-05 00:00:00-04:00,15.119999885559082,15.199999809265137,14.989999771118164,15.010000228881836,18718200.0,petrobras,PBR
2024-09-06 00:00:00-04:00,15.0600004196167,15.09000015258789,14.6899995803833,14.75,25930600.0,petrobras,PBR
2024-08-12 00:00:00-04:00,10.539999961853027,10.670000076293945,10.529999732971191,10.640000343322754,1948600.0,ecopetrol,EC
2024-08-13 00:00:00-04:00,10.630000114440918,10.630000114440918,10.420000076293945,10.510000228881836,1821500.0,ecopetrol,EC
2024-08-14 00:00:00-04:00,10.260000228881836,10.550000190734863,10.140000343322754,10.15999984741211,2584800.0,ecopetrol,EC
2024-08-15 00:00:00-04:00,10.220000267028809,10.390000343322754,10.210000038146973,10.34000015258789,1288800.0,ecopetrol,EC
2024-08-16 00:00:00-04:00,10.350000381469727,10.399999618530273,10.25,10.369999885559082,1132200.0,ecopetrol,EC
2024-08-19 00:00:00-04:00,10.369999885559082,10.40999984741211,10.300000190734863,10.40999984741211,1539600.0,ecopetrol,EC
2024-08-20 00:00:00-04:00,10.380000114440918,10.399999618530273,10.130000114440918,10.170000076293945,1847500.0,ecopetrol,EC
2024-08-21 00:00:00-04:00,10.279999732971191,10.300000190734863,10.130000114440918,10.149999618530273,1401800.0,ecopetrol,EC
2024-08-22 00:00:00-04:00,10.1899995803833,10.210000038146973,10.039999961853027,10.039999961853027,1413300.0,ecopetrol,EC
2024-08-23 00:00:00-04:00,10.170000076293945,10.260000228881836,10.109999656677246,10.220000267028809,1686600.0,ecopetrol,EC
2024-08-26 00:00:00-04:00,10.319999694824219,10.460000038146973,10.260000228881836,10.40999984741211,1844000.0,ecopetrol,EC
2024-08-27 00:00:00-04:00,10.380000114440918,10.380000114440918,10.229999542236328,10.239999771118164,955000.0,ecopetrol,EC
2024-08-28 00:00:00-04:00,10.180000305175781,10.199999809265137,10.0600004196167,10.09000015258789,1225800.0,ecopetrol,EC
