Date,Open,High,Low,Close,Volume,Bank,Ticker
2024-09-05 00:00:00-04:00,5.670000076293945,5.710000038146973,5.630000114440918,5.670000076293945,219000,banco_santander_brasil,BSBR
2024-09-06 00:00:00-04:00,5.690000057220459,5.730000019073486,5.570000171661377,5.570000171661377,160600,banco_santander_brasil,BSBR
2024-08-12 00:00:00-04:00,23.540000915527344,24.149999618530273,23.540000915527344,24.09000015258789,111100,banco_de_chile,BCH
2024-08-13 00:00:00-04:00,24.219999313354492,24.479999542236328,24.100000381469727,24.389999389648438,163800,banco_de_chile,BCH
2024-08-14 00:00:00-04:00,24.3700008392334,24.610000610351562,24.290000915527344,24.600000381469727,264600,banco_de_chile,BCH
2024-08-15 00:00:00-04:00,24.790000915527344,25.1299991607666,24.40999984741211,24.90999984741211,145800,banco_de_chile,BCH
2024-08-16 00:00:00-04:00,24.8700008392334,24.90999984741211,24.540000915527344,24.760000228881836,197000,banco_de_chile,BCH
2024-08-19 00:00:00-04:00,24.760000228881836,25.059999465942383,24.56999969482422,25.059999465942383,132000,banco_de_chile,BCH
2024-08-20 00:00:00-04:00,24.979999542236328,25.540000915527344,24.940000534057617,25.540000915527344,228400,banco_de_chile,BCH
2024-08-21 00:00:00-04:00,25.65999984741211,25.65999984741211,25.299999237060547,25.43000030517578,167100,banco_de_chile,BCH
2024-08-22 00:00:00-04:00,25.479999542236328,25.479999542236328,25.09000015258789,25.25,173100,banco_de_chile,BCH
2024-08-23 00:00:00-04:00,25.420000076293945,25.639999389648438,25.15999984741211,25.549999237060547,151600,banco_de_chile,BCH
2024-08-26 00:00:00-04:00,25.299999237060547,25.700000762939453,25.299999237060547,25.600000381469727,165300,banco_de_chile,BCH
2024-08-27 00:00:00-04:00,25.719999313354492,25.719999313354492,25.229999542236328,25.479999542236328,114600,banco_de_chile,BCH
2024-08-28 00:00:00-04:00,25.420000076293945,25.420000076293945,25.040000915527344,25.190000534057617,127800,banco_de_chile,BCH
2024-08-29 00:00:00-04:00,25.1299991607666,25.260000228881836,24.940000534057617,25.1299991607666,187800,banco_de_chile,BCH
2024-08-30 00:00:00-04:00,25.229999542236328,25.450000762939453,25.059999465942383,25.350000381469727,262600,banco_de_chile,BCH
2024-09-03 00:00:00-04:00,25.149999618530273,25.15999984741211,24.81999969482422,25.079999923706055,175100,banco_de_chile,BCH
2024-09-04 00:00:00-04:00,24.920000076293945,25.25,24.899999618530273,24.90999984741211,133200,banco_de_chile,BCH
2024-09-05 00:00:00-04:00,25.059999465942383,25.09000015258789,24.809999465942383,25.0,130600,banco_de_chile,BCH
2024-09-06 00:00:00-04:00,25.010000228881836,25.100000381469727,24.34000015258789,24.40999984741211,232800,banco_de_chile,BCH
2024-08-12 00:00:00-04:00,166.11000061035156,166.69000244140625,164.14999389648438,164.4199981689453,219400,credicorp,BAP
2024-08-13 00:00:00-04:00,165.50999450683594,166.94000244140625,164.36000061035156,166.75999450683594,165200,credicorp,BAP
2024-08-14 00:00:00-04:00,167.22000122070312,167.22000122070312,165.85000610351562,165.99000549316406,102300,credicorp,BAP
2024-08-15 00:00:00-04:00,168.17999267578125,170.22999572753906,167.5,167.85000610351562,97900,credicorp,BAP
2024-08-16 00:00:00-04:00,168.32000732421875,168.85000610351562,165.17999267578125,166.99000549316406,165500,credicorp,BAP
2024-08-19 00:00:00-04:00,167.97000122070312,169.27999877929688,167.52000427246094,169.08999633789062,178100,credicorp,BAP
2024-08-20 00:00:00-04:00,168.5800018310547,169.9600067138672,166.99000549316406,169.9499969482422,124400,credicorp,BAP
2024-08-21 00:00:00-04:00,170.2100067138672,170.2100067138672,167.97999572753906,168.14999389648438,146300,credicorp,BAP
2024-08-22 00:00:00-04:00,168.35000610351562,168.47000122070312,165.47999572753906,166.24000549316406,164000,credicorp,BAP
2024-08-23 00:00:00-04:00,167.66000366210938,171.0,167.66000366210938,169.64999389648438,208500,credicorp,BAP
2024-08-26 00:00:00-04:00,170.10000610351562,170.75,168.5,169.27999877929688,163700,credicorp,BAP
2024-08-27 00:00:00-04:00,168.97000122070312,169.94000244140625,167.8000030517578,168.8699951171875,71800,credicorp,BAP
2024-08-28 00:00:00-04:00,170.0399932861328,172.41000366210938,168.86000061035156,172.24000549316406,177100,credicorp,BAP
2024-08-29 00:00:00-04:00,172.5,174.41000366210938,171.77000427246094,173.77000427246094,112300,credicorp,BAP
2024-08-30 00:00:00-04:00,174.75,178.4600067138672,174.75,178.35000610351562,378700,credicorp,BAP
2024-09-03 00:00:00-04:00,177.14999389648438,177.14999389648438,170.8800048828125,172.19000244140625,195700,credicorp,BAP
2024-09-04 00:00:00-04:00,172.19000244140625,172.49000549316406,168.9600067138672,171.0800018310547,268300,credicorp,BAP
2024-09-05 00:00:00-04:00,171.6699981689453,173.85000610351562,170.7100067138672,172.22000122070312,205100,credicorp,BAP
2024-09-06 00:00:00-04:00,171.38999938964844,172.35000610351562,169.6199951171875,170.99000549316406,372100,credicorp,BAP
2024-08-12 00:00:00-04:00,33.55375648673577,34.327472179746835,33.034683198643485,33.53417205810547,837100,grupo_financiero_galicia,GGAL
2024-08-13 00:00:00-04:00,33.90633847526437,33.90633847526437,32.88777998878326,33.70066833496094,788300,grupo_financiero_galicia,GGAL
2024-08-14 00:00:00-04:00,33.328500557294674,35.874906106523454,33.31870834228601,34.709434509277344,1842200,grupo_financiero_galicia,GGAL
2024-08-15 00:00:00-04:00,34.817164535153445,35.53211572272288,34.45479283428901,34.75840377807617,1192600,grupo_financiero_galicia,GGAL
2024-08-16 00:00:00-04:00,34.75840661440555,35.70840837992609,34.268713673146905,34.44499969482422,813600,grupo_financiero_galicia,GGAL
2024-08-19 00:00:00-04:00,34.459999084472656,35.66999816894531,33.959999084472656,34.63999938964844,1217100,grupo_financiero_galicia,GGAL
2024-08-20 00:00:00-04:00,34.900001525878906,35.45000076293945,34.2400016784668,34.7599983215332,851800,grupo_financiero_galicia,GGAL
2024-08-21 00:00:00-04:00,34.5099983215332,35.0,33.7599983215332,33.869998931884766,599200,grupo_financiero_galicia,GGAL
2024-08-22 00:00:00-04:00,33.63999938964844,33.95000076293945,32.52000045776367,33.119998931884766,896700,grupo_financiero_galicia,GGAL
2024-08-23 00:00:00-04:00,33.43000030517578,34.75,33.119998931884766,34.68000030517578,962400,grupo_financiero_galicia,GGAL
2024-08-26 00:00:00-04:00,35.0,35.40999984741211,33.5,33.790000915527344,706000,grupo_financiero_galicia,GGAL
2024-08-27 00:00:00-04:00,33.70000076293945,35.11000061035156,33.040000915527344,34.939998626708984,765800,grupo_financiero_galicia,GGAL
2024-08-28 00:00:00-04:00,34.65999984741211,35.27000045776367,34.279998779296875,35.189998626708984,727600,grupo_financiero_galicia,GGAL
2024-08-29 00:00:00-04:00,34.7599983215332,37.779998779296875,34.7599983215332,37.68000030517578,1716600,grupo_financiero_galicia,GGAL
2024-08-30 00:00:00-04:00,38.38999938964844,41.33000183105469,38.38999938964844,39.16999816894531,3197800,grupo_financiero_galicia,GGAL
2024-09-03 00:00:00-04:00,39.68000030517578,41.22999954223633,38.66999816894531,40.290000915527344,1601800,grupo_financiero_galicia,GGAL
2024-09-04 00:00:00-04:00,40.33000183105469,42.5,40.279998779296875,42.2400016784668,3046700,grupo_financiero_galicia,GGAL
2024-09-05 00:00:00-04:00,42.2599983215332,43.18000030517578,41.59000015258789,41.9900016784668,1299500,grupo_financiero_galicia,GGAL
2024-09-06 00:00:00-04:00,41.369998931884766,42.38999938964844,40.43000030517578,41.08000183105469,949900,grupo_financiero_galicia,GGAL
2024-08-12 00:00:00-04:00,51.693074621746675,53.52574910997322,51.440958518131104,53.03121566772461,329800,banco_macro,BMA
2024-08-13 00:00:00-04:00,53.62271515406984,55.1063117980957,53.03121624947728,55.1063117980957,323600,banco_macro,BMA
2024-08-14 00:00:00-04:00,55.37781619889857,58.664994645895504,55.106309969339755,56.5995979309082,547000,banco_macro,BMA
2024-08-15 00:00:00-04:00,57.365639156189985,58.674691311828646,56.8614106454046,57.481998443603516,356900,banco_macro,BMA
2024-08-16 00:00:00-04:00,57.79999923706055,58.75,56.5099983215332,56.59000015258789,305500,banco_macro,BMA
2024-08-19 00:00:00-04:00,56.560001373291016,58.2400016784668,56.560001373291016,57.7599983215332,228900,banco_macro,BMA
2024-08-20 00:00:00-04:00,57.900001525878906,58.880001068115234,56.689998626708984,57.68000030517578,209600,banco_macro,BMA
2024-08-21 00:00:00-04:00,57.15999984741211,57.880001068115234,55.650001525878906,56.02000045776367,221200,banco_macro,BMA
2024-08-22 00:00:00-04:00,55.959999084472656,56.290000915527344,52.5,52.5099983215332,440200,banco_macro,BMA
2024-08-23 00:00:00-04:00,51.18000030517578,54.470001220703125,50.709999084472656,53.54999923706055,495800,banco_macro,BMA
2024-08-26 00:00:00-04:00,53.560001373291016,54.58000183105469,51.709999084472656,52.72999954223633,314200,banco_macro,BMA
2024-08-27 00:00:00-04:00,52.52000045776367,54.130001068115234,52.0099983215332,52.75,230400,banco_macro,BMA
2024-08-28 00:00:00-04:00,52.59000015258789,52.849998474121094,51.400001525878906,52.529998779296875,191000,banco_macro,BMA
2024-08-29 00:00:00-04:00,52.459999084472656,56.5,52.33000183105469,55.7400016784668,238600,banco_macro,BMA
2024-08-30 00:00:00-04:00,57.66999816894531,61.16999816894531,57.36000061035156,58.77000045776367,726100,banco_macro,BMA
2024-09-03 00:00:00-04:00,58.47999954223633,61.7599983215332,57.66999816894531,60.599998474121094,527200,banco_macro,BMA
2024-09-04 00:00:00-04:00,60.150001525878906,64.63999938964844,59.650001525878906,64.48999786376953,514800,banco_macro,BMA
2024-09-05 00:00:00-04:00,65.0,65.98999786376953,62.619998931884766,63.400001525878906,325100,banco_macro,BMA
2024-09-06 00:00:00-04:00,62.5,63.58000183105469,60.61000061035156,62.06999969482422,257000,banco_macro,BMA
2024-08-12 00:00:00-04:00,9.210000038146973,9.489999771118164,9.180000305175781,9.449999809265137,517400,bbva_argentina,BBAR
2024-08-13 00:00:00-04:00,9.510000228881836,9.640000343322754,9.350000381469727,9.600000381469727,636300,bbva_argentina,BBAR
2024-08-14 00:00:00-04:00,9.569999694824219,10.130000114440918,9.539999961853027,9.9399995803833,951600,bbva_argentina,BBAR
2024-08-15 00:00:00-04:00,10.079999923706055,10.489999771118164,10.079999923706055,10.40999984741211,1028600,bbva_argentina,BBAR
2024-08-16 00:00:00-04:00,10.390000343322754,10.680000305175781,10.069999694824219,10.140000343322754,699900,bbva_argentina,BBAR
2024-08-19 00:00:00-04:00,10.170000076293945,10.40999984741211,10.050000190734863,10.399999618530273,707500,bbva_argentina,BBAR
2024-08-20 00:00:00-04:00,10.380000114440918,10.489999771118164,10.079999923706055,10.3100004196167,533500,bbva_argentina,BBAR
2024-08-21 00:00:00-04:00,10.3100004196167,10.34000015258789,9.90999984741211,10.050000190734863,710500,bbva_argentina,BBAR
2024-08-22 00:00:00-04:00,10.010000228881836,10.210000038146973,9.420000076293945,9.4399995803833,920300,bbva_argentina,BBAR
2024-08-23 00:00:00-04:00,9.380000114440918,9.770000457763672,9.380000114440918,9.680000305175781,684500,bbva_argentina,BBAR
2024-08-26 00:00:00-04:00,9.609999656677246,9.75,9.1899995803833,9.319999694824219,569500,bbva_argentina,BBAR
2024-08-27 00:00:00-04:00,9.300000190734863,9.569999694824219,9.229999542236328,9.460000038146973,399200,bbva_argentina,BBAR
2024-08-28 00:00:00-04:00,9.399999618530273,9.510000228881836,9.239999771118164,9.460000038146973,485100,bbva_argentina,BBAR
2024-08-29 00:00:00-04:00,9.5,10.020000457763672,9.34000015258789,10.0,788200,bbva_argentina,BBAR
2024-08-30 00:00:00-04:00,10.149999618530273,10.819999694824219,10.09000015258789,10.239999771118164,1447600,bbva_argentina,BBAR
2024-09-03 00:00:00-04:00,10.260000228881836,10.859999656677246,10.0,10.430000305175781,1088200,bbva_argentina,BBAR
2024-09-04 00:00:00-04:00,10.539999961853027,11.510000228881836,10.359999656677246,11.470000267028809,2373800,bbva_argentina,BBAR
2024-09-05 00:00:00-04:00,11.5,11.649999618530273,11.199999809265137,11.300000190734863,748800,bbva_argentina,BBAR
2024-09-06 00:00:00-04:00,11.300000190734863,11.34000015258789,10.619999885559082,11.0,797200,bbva_argentina,BBAR
2024-08-12 00:00:00-04:00,2.0390000343322754,2.058892699085623,2.0091610372022544,2.0390000343322754,46500,grupo_aval,AVAL
2024-08-13 00:00:00-04:00,2.0290537293650917,2.0588927268981934,2.0290537293650917,2.0588927268981934,18100,grupo_aval,AVAL
2024-08-14 00:00:00-04:00,2.0688388641835913,2.088731527328491,2.0688388641835913,2.088731527328491,25600,grupo_aval,AVAL
2024-08-15 00:00:00-04:00,2.058892561338268,2.128517120456119,2.058892561338268,2.108624219894409,48500,grupo_aval,AVAL
2024-08-16 00:00:00-04:00,2.0986779038853998,2.13846346816724,2.0986779038853998,2.1185708045959473,29800,grupo_aval,AVAL
2024-08-19 00:00:00-04:00,2.1384634971618652,2.14840982908237,2.1185708333208555,2.1384634971618652,19500,grupo_aval,AVAL
2024-08-20 00:00:00-04:00,2.148409940375292,2.218034267425537,2.1106137348358818,2.218034267425537,149100,grupo_aval,AVAL
2024-08-21 00:00:00-04:00,2.188195185886416,2.188195185886416,2.138463525622028,2.158356189727783,41700,grupo_aval,AVAL
2024-08-22 00:00:00-04:00,2.1782488101458592,2.1782488101458592,2.0986779181794772,2.1285171508789062,16900,grupo_aval,AVAL
2024-08-23 00:00:00-04:00,2.1185708190255155,2.1484098145856874,2.108624250032868,2.1285171508789062,37600,grupo_aval,AVAL
2024-08-26 00:00:00-04:00,2.0986778881831807,2.1384634521673473,2.0986778881831807,2.108624219894409,20000,grupo_aval,AVAL
2024-08-27 00:00:00-04:00,2.108624219894409,2.128517120456119,2.068838893049496,2.108624219894409,17700,grupo_aval,AVAL
2024-08-28 00:00:00-04:00,2.088731512547597,2.168302401703364,2.0787851810455322,2.0787851810455322,27500,grupo_aval,AVAL
2024-08-29 00:00:00-04:00,2.0887316962156444,2.0887316962156444,2.0240806543368994,2.0390000343322754,64100,grupo_aval,AVAL
2024-08-30 00:00:00-04:00,2.069999933242798,2.0820000171661377,2.0350000858306885,2.069999933242798,25400,grupo_aval,AVAL
2024-09-03 00:00:00-04:00,2.069999933242798,2.069999933242798,2.0199999809265137,2.049999952316284,32900,grupo_aval,AVAL
2024-09-04 00:00:00-04:00,2.0390000343322754,2.059999942779541,2.0250000953674316,2.049999952316284,16700,grupo_aval,AVAL
2024-09-05 00:00:00-04:00,2.069999933242798,2.072999954223633,2.0299999713897705,2.069999933242798,16900,grupo_aval,AVAL
2024-09-06 00:00:00-04:00,2.0899999141693115,2.0899999141693115,2.0199999809265137,2.069999933242798,43400,grupo_aval,AVAL
2024-08-12 00:00:00-04:00,31.829999923706055,33.09000015258789,31.829999923706055,32.97999954223633,278600,bancolombia,CIB
2024-08-13 00:00:00-04:00,32.9900016784668,33.75,32.9900016784668,33.52000045776367,155500,bancolombia,CIB
2024-08-14 00:00:00-04:00,33.7599983215332,33.869998931884766,33.36000061035156,33.86000061035156,147100,bancolombia,CIB
2024-08-15 00:00:00-04:00,34.31999969482422,34.59000015258789,34.099998474121094,34.29999923706055,137200,bancolombia,CIB
2024-08-16 00:00:00-04:00,34.2400016784668,34.650001525878906,33.720001220703125,33.900001525878906,126100,bancolombia,CIB
2024-08-19 00:00:00-04:00,33.81999969482422,34.83000183105469,33.81999969482422,34.790000915527344,153900,bancolombia,CIB
2024-08-20 00:00:00-04:00,34.349998474121094,34.349998474121094,33.119998931884766,33.2599983215332,357600,bancolombia,CIB
2024-08-21 00:00:00-04:00,33.529998779296875,33.7599983215332,33.099998474121094,33.18000030517578,124400,bancolombia,CIB
2024-08-22 00:00:00-04:00,33.31999969482422,33.31999969482422,32.52000045776367,32.709999084472656,277600,bancolombia,CIB
2024-08-23 00:00:00-04:00,33.13999938964844,33.45000076293945,32.869998931884766,32.900001525878906,279400,bancolombia,CIB
2024-08-26 00:00:00-04:00,33.06999969482422,33.41999816894531,33.06999969482422,33.40999984741211,137500,bancolombia,CIB
2024-08-27 00:00:00-04:00,33.400001525878906,33.459999084472656,32.9900016784668,33.209999084472656,87900,bancolombia,CIB
2024-08-28 00:00:00-04:00,33.04999923706055,33.25,33.0099983215332,33.119998931884766,117600,bancolombia,CIB
2024-08-29 00:00:00-04:00,32.5,32.720001220703125,32.220001220703125,32.560001373291016,158600,bancolombia,CIB
2024-08-30 00:00:00-04:00,32.47999954223633,33.189998626708984,32.29999923706055,33.09000015258789,333300,bancolombia,CIB
2024-09-03 00:00:00-04:00,32.790000915527344,33.099998474121094,32.34000015258789,32.88999938964844,231300,bancolombia,CIB
2024-09-04 00:00:00-04:00,32.75,32.84000015258789,32.470001220703125,32.70000076293945,492700,bancolombia,CIB
2024-09-05 00:00:00-04:00,32.900001525878906,33.0,32.52000045776367,32.880001068115234,284000,bancolombia,CIB
2024-09-06 00:00:00-04:00,32.9900016784668,33.0,32.13999938964844,32.18000030517578,208400,bancolombia,CIB
2024-08-12 00:00:00-04:00,35.84000015258789,36.439998626708984,35.84000015258789,36.08000183105469,28600,grupo_financiero_banorte,GBOOY
2024-08-13 00:00:00-04:00,35.689998626708984,37.310001373291016,35.529998779296875,36.97999954223633,44400,grupo_financiero_banorte,GBOOY
2024-08-14 00:00:00-04:00,36.86000061035156,37.58000183105469,36.84000015258789,37.4900016784668,31400,grupo_financiero_banorte,GBOOY
2024-08-15 00:00:00-04:00,36.65999984741211,38.869998931884766,36.65999984741211,38.38999938964844,27800,grupo_financiero_banorte,GBOOY
2024-08-16 00:00:00-04:00,37.83000183105469,39.189998626708984,37.66999816894531,38.54999923706055,32600,grupo_financiero_banorte,GBOOY
2024-08-19 00:00:00-04:00,37.459999084472656,38.0099983215332,37.349998474121094,37.90999984741211,45500,grupo_financiero_banorte,GBOOY
2024-08-20 00:00:00-04:00,36.5,38.400001525878906,36.5,38.400001525878906,29300,grupo_financiero_banorte,GBOOY
2024-08-21 00:00:00-04:00,36.599998474121094,37.709999084472656,36.56999969482422,36.61000061035156,113300,grupo_financiero_banorte,GBOOY
2024-08-22 00:00:00-04:00,36.599998474121094,36.599998474121094,34.810001373291016,34.810001373291016,39400,grupo_financiero_banorte,GBOOY
2024-08-23 00:00:00-04:00,34.63999938964844,36.13999938964844,34.63999938964844,35.849998474121094,34800,grupo_financiero_banorte,GBOOY
2024-08-26 00:00:00-04:00,35.5,35.720001220703125,34.540000915527344,34.540000915527344,78200,grupo_financiero_banorte,GBOOY
2024-08-27 00:00:00-04:00,33.459999084472656,34.83000183105469,33.459999084472656,33.619998931884766,46000,grupo_financiero_banorte,GBOOY
2024-08-28 00:00:00-04:00,33.810001373291016,34.5,33.709999084472656,33.79999923706055,26300,grupo_financiero_banorte,GBOOY
2024-08-29 00:00:00-04:00,33.5099983215332,34.849998474121094,33.5099983215332,34.459999084472656,82900,grupo_financiero_banorte,GBOOY
2024-08-30 00:00:00-04:00,34.5,35.47999954223633,34.27000045776367,34.31999969482422,38400,grupo_financiero_banorte,GBOOY
2024-09-03 00:00:00-04:00,37.310001373291016,37.310001373291016,33.939998626708984,34.86000061035156,74600,grupo_financiero_banorte,GBOOY
2024-09-04 00:00:00-04:00,34.79999923706055,35.5,34.70000076293945,34.90999984741211,42100,grupo_financiero_banorte,GBOOY
2024-09-05 00:00:00-04:00,37.130001068115234,37.130001068115234,34.63999938964844,34.91999816894531,28800,grupo_financiero_banorte,GBOOY
2024-09-06 00:00:00-04:00,35.54999923706055,35.619998931884766,34.099998474121094,34.33000183105469,54200,grupo_financiero_banorte,GBOOY
2024-08-12 00:00:00-04:00,6.889999866485596,6.940000057220459,6.625,6.869999885559082,1462000,banco_inter,INTR
2024-08-13 00:00:00-04:00,7.110000133514404,7.320000171661377,7.090000152587891,7.289999961853027,5379400,banco_inter,INTR
2024-08-14 00:00:00-04:00,7.170000076293945,7.289999961853027,7.099999904632568,7.139999866485596,1791700,banco_inter,INTR
2024-08-15 00:00:00-04:00,7.139999866485596,7.340000152587891,6.992000102996826,7.199999809265137,2713200,banco_inter,INTR
2024-08-16 00:00:00-04:00,7.269999980926514,7.489999771118164,7.210000038146973,7.420000076293945,2847800,banco_inter,INTR
2024-08-19 00:00:00-04:00,7.460000038146973,7.59499979019165,7.380000114440918,7.519999980926514,2410100,banco_inter,INTR
2024-08-20 00:00:00-04:00,7.590000152587891,7.715000152587891,7.550000190734863,7.659999847412109,1715300,banco_inter,INTR
2024-08-21 00:00:00-04:00,7.670000076293945,7.75,7.599999904632568,7.639999866485596,1469900,banco_inter,INTR
2024-08-22 00:00:00-04:00,7.559999942779541,7.630000114440918,7.425000190734863,7.480000019073486,1425500,banco_inter,INTR
2024-08-23 00:00:00-04:00,7.539999961853027,7.739999771118164,7.46999979019165,7.650000095367432,1314900,banco_inter,INTR
2024-08-26 00:00:00-04:00,7.619999885559082,7.800000190734863,7.605000019073486,7.800000190734863,1706200,banco_inter,INTR
2024-08-27 00:00:00-04:00,7.639999866485596,7.835000038146973,7.639999866485596,7.710000038146973,2251800,banco_inter,INTR
2024-08-28 00:00:00-04:00,7.630000114440918,7.690000057220459,7.420000076293945,7.599999904632568,1701700,banco_inter,INTR
2024-08-29 00:00:00-04:00,7.519999980926514,7.550000190734863,7.139999866485596,7.25,3057000,banco_inter,INTR
2024-08-30 00:00:00-04:00,7.03000020980835,7.440000057220459,7.03000020980835,7.349999904632568,35205800,banco_inter,INTR
2024-09-03 00:00:00-04:00,7.260000228881836,7.53000020980835,7.260000228881836,7.440000057220459,2934800,banco_inter,INTR
2024-09-04 00:00:00-04:00,7.46999979019165,7.610000133514404,7.239999771118164,7.239999771118164,1628800,banco_inter,INTR
2024-09-05 00:00:00-04:00,7.320000171661377,7.460000038146973,7.215000152587891,7.449999809265137,1119100,banco_inter,INTR
2024-09-06 00:00:00-04:00,7.460000038146973,7.480000019073486,7.105000019073486,7.190000057220459,1635700,banco_inter,INTR
2024-08-12 00:00:00-04:00,18.239999771118164,18.280000686645508,17.989999771118164,18.030000686645508,4714200,xp_inc,XP
2024-08-13 00:00:00-04:00,18.309999465942383,18.610000610351562,18.170000076293945,18.440000534057617,11590800,xp_inc,XP
2024-08-14 00:00:00-04:00,19.850000381469727,20.09000015258789,19.399999618530273,19.579999923706055,13591300,xp_inc,XP
2024-08-15 00:00:00-04:00,19.549999237060547,20.170000076293945,19.479999542236328,19.799999237060547,9433400,xp_inc,XP
2024-08-16 00:00:00-04:00,20.059999465942383,20.360000610351562,19.920000076293945,19.950000762939453,9735600,xp_inc,XP
2024-08-19 00:00:00-04:00,20.229999542236328,20.235000610351562,19.8799991607666,20.0,7153500,xp_inc,XP
2024-08-20 00:00:00-04:00,19.729999542236328,19.889999389648438,19.530000686645508,19.549999237060547,4706600,xp_inc,XP
2024-08-21 00:00:00-04:00,19.639999389648438,19.78499984741211,19.40999984741211,19.43000030517578,7424500,xp_inc,XP
2024-08-22 00:00:00-04:00,19.219999313354492,19.639999389648438,19.170000076293945,19.280000686645508,7974000,xp_inc,XP
2024-08-23 00:00:00-04:00,19.3700008392334,19.860000610351562,19.329999923706055,19.600000381469727,18253600,xp_inc,XP
2024-08-26 00:00:00-04:00,19.84000015258789,20.155000686645508,19.43000030517578,19.6200008392334,5825200,xp_inc,XP
2024-08-27 00:00:00-04:00,19.479999542236328,19.780000686645508,19.415000915527344,19.5,3696700,xp_inc,XP
2024-08-28 00:00:00-04:00,19.277999877929688,19.530000686645508,19.059999465942383,19.1299991607666,4063800,xp_inc,XP
2024-08-29 00:00:00-04:00,18.889999389648438,19.219999313354492,18.510000228881836,18.56999969482422,5558900,xp_inc,XP
2024-08-30 00:00:00-04:00,18.229999542236328,19.020000457763672,18.15999984741211,18.40999984741211,69889700,xp_inc,XP
2024-09-03 00:00:00-04:00,18.350000381469727,18.655000686645508,18.065000534057617,18.43000030517578,8760300,xp_inc,XP
2024-09-04 00:00:00-04:00,18.440000534057617,18.479999542236328,18.139999389648438,18.270000457763672,7295000,xp_inc,XP
2024-09-05 00:00:00-04:00,18.329999923706055,18.75,18.200000762939453,18.6200008392334,5113300,xp_inc,XP
2024-09-06 00:00:00-04:00,18.530000686645508,18.700000762939453,17.940000534057617,18.18000030517578,6787200,xp_inc,XP
2024-08-12 00:00:00-04:00,12.539999961853027,12.670000076293945,12.350000381469727,12.5,23534300,nu_holdings,NU
2024-08-13 00:00:00-04:00,12.779999732971191,12.829999923706055,12.569999694824219,12.710000038146973,52242200,nu_holdings,NU
2024-08-14 00:00:00-04:00,12.680000305175781,13.479999542236328,12.420000076293945,13.380000114440918,69832700,nu_holdings,NU
2024-08-15 00:00:00-04:00,13.4399995803833,14.010000228881836,13.40999984741211,13.779999732971191,43341700,nu_holdings,NU
2024-08-16 00:00:00-04:00,13.710000038146973,14.300000190734863,13.680000305175781,14.09000015258789,43056500,nu_holdings,NU
2024-08-19 00:00:00-04:00,14.109999656677246,14.460000038146973,14.069999694824219,14.449999809265137,39380100,nu_holdings,NU
2024-08-20 00:00:00-04:00,14.449999809265137,14.5,14.3100004196167,14.449999809265137,31425900,nu_holdings,NU
2024-08-21 00:00:00-04:00,14.444999694824219,14.609999656677246,14.300000190734863,14.399999618530273,35450300,nu_holdings,NU
2024-08-22 00:00:00-04:00,14.489999771118164,14.649999618530273,14.119999885559082,14.210000038146973,39564300,nu_holdings,NU
