Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2023-09-18 00:00:00-04:00,87.64438465992147,87.64438465992147,87.25872039794922,87.25872039794922,100,0.0,0.0,IESFY
2023-09-19 00:00:00-04:00,87.47397974582802,87.47397974582802,84.89093017578125,84.89093017578125,100,0.0,0.0,IESFY
2023-09-20 00:00:00-04:00,84.89093017578125,84.89093017578125,84.89093017578125,84.89093017578125,0,0.0,0.0,IESFY
2023-09-21 00:00:00-04:00,83.87744392288337,83.87744392288337,82.89983367919922,82.89983367919922,100,0.0,0.0,IESFY
2023-09-22 00:00:00-04:00,84.39763641357422,84.39763641357422,84.39763641357422,84.39763641357422,0,0.0,0.0,IESFY
2023-09-25 00:00:00-04:00,84.39763025933473,84.5949478149414,81.54551023454422,84.5949478149414,100,0.0,0.0,IESFY
2023-09-26 00:00:00-04:00,81.92220222948042,81.92220222948042,77.0879495721658,80.91768646240234,100,0.0,0.0,IESFY
2023-09-27 00:00:00-04:00,80.57686614990234,80.57686614990234,80.57686614990234,80.57686614990234,100,0.0,0.0,IESFY
2023-09-28 00:00:00-04:00,84.23619842529297,84.23619842529297,84.23619842529297,84.23619842529297,100,0.0,0.0,IESFY
2023-09-29 00:00:00-04:00,80.33471700936339,82.83704965163653,80.33471700936339,80.64862823486328,100,0.0,0.0,IESFY
2023-10-02 00:00:00-04:00,80.9266661144129,81.37511265715702,78.19113946657333,79.993896484375,100,0.0,0.0,IESFY
2023-10-03 00:00:00-04:00,77.66196515940622,77.66196515940622,74.95335118556875,76.23590850830078,200,0.0,0.0,IESFY
2023-10-04 00:00:00-04:00,78.60371004218104,78.60371004218104,74.41522094444319,76.02066040039062,100,0.0,0.0,IESFY
2023-10-05 00:00:00-04:00,72.27164331881211,75.33901589513972,72.27164331881211,72.32545471191406,100,0.0,0.0,IESFY
2023-10-06 00:00:00-04:00,71.9128882637747,75.087890625,70.40610759815509,75.087890625,100,0.0,0.0,IESFY
2023-10-09 00:00:00-04:00,75.087890625,75.087890625,75.087890625,75.087890625,0,0.0,0.0,IESFY
2023-10-10 00:00:00-04:00,77.24939473505881,77.24939473505881,74.26274612536908,74.98922729492188,200,0.0,0.0,IESFY
