Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,6.5755376327291515,6.699965676252443,6.3841102245386585,6.422395706176758,621100,0.0,0.0
2023-01-04 00:00:00-05:00,6.52768087387085,6.69039393926795,6.431966715356289,6.52768087387085,613800,0.0,0.0
2023-01-05 00:00:00-05:00,6.508538382671727,6.6233948296085465,6.441538560425774,6.565966606140137,288100,0.0,0.0
2023-01-06 00:00:00-05:00,6.642537616392455,6.719108581542969,6.585109392529569,6.719108581542969,553700,0.0,0.0
2023-01-09 00:00:00-05:00,6.556395255508318,6.632966223030913,6.451109946965265,6.604252338409424,574600,0.0,0.0
2023-01-10 00:00:00-05:00,6.613823276261535,6.719108581542969,6.537252311111021,6.719108581542969,490000,0.0,0.0
2023-01-11 00:00:00-05:00,6.719108447824265,7.006250017823168,6.709537305570405,6.987107276916504,413100,0.0,0.0
2023-01-12 00:00:00-05:00,7.044535457070351,7.1785346426073176,6.977535636102397,7.073249340057373,387400,0.0,0.0
2023-01-13 00:00:00-05:00,7.063677946150828,7.140248906586242,7.006249725824268,7.034963607788086,376200,0.0,0.0
2023-01-17 00:00:00-05:00,7.0158210718041785,7.168962997130663,7.006249929670743,7.082820892333984,601300,0.0,0.0
2023-01-18 00:00:00-05:00,7.149820579353078,7.226392001873248,6.929678823555113,6.948822021484375,371200,0.0,0.0
2023-01-19 00:00:00-05:00,7.015821410191759,7.034964151780863,6.900964960657131,7.025393009185791,391600,0.0,0.0
2023-01-20 00:00:00-05:00,6.920107158520665,6.948821496847664,6.843536198180568,6.872250080108643,323300,0.0,0.0
2023-01-23 00:00:00-05:00,6.958392820463645,6.977535561048732,6.824393636368038,6.843536376953125,352600,0.0,0.0
2023-01-24 00:00:00-05:00,6.9009648728869175,6.996678579615102,6.872250532668985,6.958393096923828,304100,0.0,0.0
2023-01-25 00:00:00-05:00,7.006250222464282,7.1976776371222035,7.006250222464282,7.11153507232666,363700,0.0,0.0
2023-01-26 00:00:00-05:00,7.14982012301213,7.264677021262107,7.0732491617781,7.188106060028076,352700,0.0,0.0
2023-01-27 00:00:00-05:00,7.130677837822774,7.130677837822774,6.929678823555113,6.948822021484375,341100,0.0,0.0
2023-01-30 00:00:00-05:00,6.948821931914327,7.044535638332095,6.881822109222412,6.881822109222412,181800,0.0,0.0
2023-01-31 00:00:00-05:00,7.006249888960389,7.1689629554748535,6.996678290483631,7.1689629554748535,409000,0.0,0.0
2023-02-01 00:00:00-05:00,7.101963793431311,7.235962981118992,7.025392829038351,7.216820240020752,452700,0.0,0.0
2023-02-02 00:00:00-05:00,7.235963074635039,7.255105815980676,6.929678756705895,6.958393096923828,490900,0.0,0.0
2023-02-03 00:00:00-05:00,6.824393288867828,6.891392649304536,6.709536851205833,6.738250732421875,360100,0.0,0.0
2023-02-06 00:00:00-05:00,6.699965347151193,6.814821786423758,6.6425371275149105,6.805250644683838,224300,0.0,0.0
2023-02-07 00:00:00-05:00,6.76696566447344,6.7956795482118215,6.546823911417049,6.556395053863525,587200,0.0,0.0
2023-02-08 00:00:00-05:00,6.594680222805731,6.747822602256509,6.5085381192885325,6.690393924713135,525100,0.0,0.0
2023-02-09 00:00:00-05:00,6.604252345079311,6.6329662297298,6.431967211580506,6.4415388107299805,308800,0.0,0.0
2023-02-10 00:00:00-05:00,6.585109054752603,6.680822756281202,6.537251975788839,6.613822937011719,228500,0.0,0.0
2023-02-13 00:00:00-05:00,6.652108352512379,6.757393651362771,6.652108352512379,6.709537029266357,203200,0.0,0.0
2023-02-14 00:00:00-05:00,6.661680129709012,6.766965431387451,6.5181093467654945,6.594680309295654,453900,0.0,0.0
2023-02-15 00:00:00-05:00,6.594680489674866,6.671251454299413,6.556395007362593,6.565966606140137,377500,0.0,0.0
2023-02-16 00:00:00-05:00,6.508538204648693,6.6233946484439326,6.374538563821976,6.594680309295654,464200,0.0,0.0
2023-02-17 00:00:00-05:00,6.575537705161349,6.719108491085179,6.546823821815951,6.652108669281006,281900,0.0,0.0
2023-02-21 00:00:00-05:00,6.623394622866091,6.623394622866091,6.431966760881,6.518109321594238,334200,0.0,0.0
2023-02-22 00:00:00-05:00,6.51810945736507,6.661680242744704,6.384110270663586,6.4128241539001465,435800,0.0,0.0
2023-02-23 00:00:00-05:00,6.4702531517794375,6.518109778329909,6.412824469680524,6.4415388107299805,176800,0.0,0.0
2023-02-24 00:00:00-05:00,6.37453828099514,6.384109879086204,6.259681842295875,6.317110061645508,179200,0.0,0.0
2023-02-27 00:00:00-05:00,6.288396292066986,6.374538394424804,6.269253551943146,6.297967433929443,169700,0.0,0.0
2023-02-28 00:00:00-05:00,6.33625314174271,6.364967481159204,6.250111036291111,6.2596821784973145,392600,0.0,0.0
2023-03-01 00:00:00-05:00,6.240539391569625,6.2788248729094,6.125682947550298,6.269253730773926,264200,0.0,0.0
2023-03-02 00:00:00-05:00,6.250110897678449,6.2979675204460035,6.183111078125155,6.202253818511963,284600,0.0,0.0
2023-03-03 00:00:00-05:00,6.221396558898771,6.3266818592256815,6.202253818511963,6.202253818511963,375800,0.0,0.0
2023-03-06 00:00:00-05:00,6.163968585796537,6.4223958196178685,6.163968585796537,6.403253078460693,458700,0.0,0.0
2023-03-07 00:00:00-05:00,6.355395950445513,6.364967549152907,6.183111281302945,6.250111103057861,334100,0.0,0.0
2023-03-08 00:00:00-05:00,6.326681865380544,6.403252827002269,6.2788247861675,6.364967346191406,232400,0.0,0.0
2023-03-09 00:00:00-05:00,6.364967620744879,6.364967620744879,6.154397010803223,6.154397010803223,257600,0.0,0.0
2023-03-10 00:00:00-05:00,6.087397803406794,6.173539912993448,6.010826836485784,6.049112319946289,282700,0.0,0.0
2023-03-13 00:00:00-04:00,5.9725404713479175,6.192682213769975,5.9725404713479175,6.0395402908325195,657900,0.0,0.0
2023-03-14 00:00:00-04:00,6.106540339819957,6.211825187596925,6.077825999990544,6.163968563079834,376000,0.0,0.0
2023-03-15 00:00:00-04:00,6.0586831478148095,6.202253931531533,6.001254925607909,6.183111190795898,374800,0.0,0.0
2023-03-16 00:00:00-04:00,6.24053955078125,6.278825033097783,6.135254246211309,6.24053955078125,480300,0.0,0.0
2023-03-17 00:00:00-04:00,6.135253965677815,6.135253965677815,5.953397704790155,5.9629693031311035,567900,0.0,0.0
2023-03-20 00:00:00-04:00,5.982112181665709,6.049112002403984,5.934255101652808,6.020397663116455,624700,0.0,0.0
2023-03-21 00:00:00-04:00,6.010826517552284,6.039540400424627,5.83854139472247,5.857684135437012,322400,0.0,0.0
2023-03-22 00:00:00-04:00,5.867255824667839,6.020397752750867,5.781113261921663,5.924684047698975,400400,0.0,0.0
2023-03-23 00:00:00-04:00,5.95339799929484,5.991683938153646,5.752399444580078,5.752399444580078,612700,0.0,0.0
2023-03-24 00:00:00-04:00,5.790684750251025,5.991683755228262,5.771542009605523,5.943826675415039,392200,0.0,0.0
2023-03-27 00:00:00-04:00,5.972540672900375,6.125683057404783,5.972540672900375,6.087397575378418,235700,0.0,0.0
2023-03-28 00:00:00-04:00,6.269253799314083,6.384110244589106,6.163968496279174,6.173539638519287,1863700,0.0,0.0
2023-03-29 00:00:00-04:00,6.144825440759752,6.269253478302606,6.068254481163817,6.230967998504639,739200,0.0,0.0
2023-03-30 00:00:00-04:00,6.374538375674242,6.422395454042535,6.2788246753365815,6.384109973907471,461200,0.0,0.0
2023-03-31 00:00:00-04:00,6.422395639505516,6.460681120746171,6.355395819134901,6.431966781616211,248900,0.0,0.0
2023-04-03 00:00:00-04:00,6.336253053370432,6.412824015547885,6.250110949120264,6.355395793914795,362300,0.0,0.0
2023-04-04 00:00:00-04:00,6.384110585030035,6.479824294529944,6.345825101230071,6.4415388107299805,420200,0.0,0.0
2023-04-05 00:00:00-04:00,6.470252541212623,6.546823501586914,6.422395462779227,6.546823501586914,406000,0.0,0.0
2023-04-06 00:00:00-04:00,6.518109163247092,6.565966241680488,6.460680942966373,6.546823501586914,378300,0.0,0.0
2023-04-10 00:00:00-04:00,6.527680761493341,6.565966241680488,6.460680942966373,6.546823501586914,229800,0.0,0.0
2023-04-11 00:00:00-04:00,6.9775353787757375,7.006249717102737,6.843536198180568,6.872250080108643,599800,0.0,0.0
2023-04-12 00:00:00-04:00,6.977535395754604,7.23596261573074,6.977535395754604,7.197677135467529,341100,0.0,0.0
2023-04-13 00:00:00-04:00,7.1689632044212175,7.40824769786223,7.1689632044212175,7.369962215423584,465400,0.0,0.0
2023-04-14 00:00:00-04:00,7.293390936249224,7.456104457801065,7.245534313462699,7.4273905754089355,332600,0.0,0.0
2023-04-17 00:00:00-04:00,7.331676824379959,7.350819565837911,7.1498205523299365,7.2742486000061035,419700,0.0,0.0
2023-04-18 00:00:00-04:00,7.178534620768158,7.197677361500915,7.092392059271279,7.1593918800354,430500,0.0,0.0
2023-04-19 00:00:00-04:00,7.1115345682235,7.17853438680395,6.987106985715414,7.034963607788086,398600,0.0,0.0
2023-04-20 00:00:00-04:00,7.015820960224445,7.111534662031265,7.015820960224445,7.101963520050049,198400,0.0,0.0
2023-04-21 00:00:00-04:00,7.121106420234332,7.168963044012349,6.977535636102397,7.073249340057373,200400,0.0,0.0
2023-04-24 00:00:00-04:00,7.130677586902098,7.207249006727805,7.044535481246459,7.149820327758789,190900,0.0,0.0
2023-04-25 00:00:00-04:00,7.111534576675842,7.197677135467529,7.0253924742830804,7.197677135467529,291400,0.0,0.0
2023-04-26 00:00:00-04:00,7.245534374092109,7.245534374092109,7.10196359173329,7.1689629554748535,169300,0.0,0.0
2023-04-27 00:00:00-04:00,7.245534803818468,7.398676737337825,7.207249320438629,7.341248512268066,176400,0.0,0.0
2023-04-28 00:00:00-04:00,7.322105366207836,7.417819069371553,7.245534403676864,7.408247470855713,303400,0.0,0.0
2023-05-01 00:00:00-04:00,7.398676737337825,7.427391078072185,7.312534171533706,7.341248512268066,150900,0.0,0.0
2023-05-02 00:00:00-04:00,7.331676549886002,7.3699620313685195,7.293391068403486,7.322105407714844,161700,0.0,0.0
2023-05-03 00:00:00-04:00,7.341247828854162,7.389104450424395,7.245534129314777,7.29339075088501,288800,0.0,0.0
2023-05-04 00:00:00-04:00,7.341248194931372,7.379533676656262,7.178534669401115,7.312533855438232,255900,0.0,0.0
2023-05-05 00:00:00-04:00,7.360391253957985,7.408247879983303,7.312534171533706,7.341248512268066,220900,0.0,0.0
2023-05-08 00:00:00-04:00,7.293390997279093,7.302962595755851,7.149820214920273,7.1689629554748535,131900,0.0,0.0
2023-05-09 00:00:00-04:00,7.092392107320641,7.360390935793816,7.082820965088889,7.312533855438232,153900,0.0,0.0
2023-05-10 00:00:00-04:00,7.436962081097413,7.532675787750098,7.360391115775265,7.446533679962158,223800,0.0,0.0
2023-05-11 00:00:00-04:00,7.2551056111773455,7.446533475628878,7.1976773887615675,7.39867639541626,289700,0.0,0.0
2023-05-12 00:00:00-04:00,7.360391003111348,7.446533565979677,7.283820038961256,7.302962779998779,263100,0.0,0.0
2023-05-15 00:00:00-04:00,7.32210518284027,7.369961805024185,7.226391482073512,7.360390663146973,207600,0.0,0.0
2023-05-16 00:00:00-04:00,7.369962006207339,7.42739068463399,7.226391679337524,7.245534420013428,185400,0.0,0.0
