Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company
2023-09-18 00:00:00-04:00,7.276406764984131,7.30610659252601,7.177408126615773,7.276406764984131,653300,0.0,0.0,EBR
2023-09-19 00:00:00-04:00,7.325906406816805,7.325906406816805,7.16750811149188,7.187308311462402,588600,0.0,0.0,EBR
2023-09-20 00:00:00-04:00,7.246707355112938,7.365505720263296,7.217007527793978,7.335805892944336,672600,0.0,0.0,EBR
2023-09-21 00:00:00-04:00,7.05860953882095,7.1774079011308185,6.97941063061437,6.999210357666016,999600,0.0,0.0,EBR
2023-09-22 00:00:00-04:00,7.009109973907471,7.09820898152819,6.959610892389193,7.009109973907471,662000,0.0,0.0,EBR
2023-09-25 00:00:00-04:00,6.979410982325864,7.167508162763853,6.969510882269784,7.127908706665039,1293300,0.0,0.0,EBR
2023-09-26 00:00:00-04:00,7.306106678909033,7.484304230078979,7.177408211477141,7.187308311462402,1527400,0.0,0.0,EBR
2023-09-27 00:00:00-04:00,7.118008781268892,7.157608235713171,6.801212673651921,6.929911136627197,1866000,0.0,0.0,EBR
2023-09-28 00:00:00-04:00,6.949710734368804,7.127908276048051,6.8804114543510675,7.078409194946289,1052900,0.0,0.0,EBR
2023-09-29 00:00:00-04:00,7.187308262940113,7.246707446262419,7.157608435247588,7.236807346343994,2136300,0.0,0.0,EBR
2023-10-02 00:00:00-04:00,7.187307982531272,7.187307982531272,7.009109967453907,7.019010066986084,808100,0.0,0.0,EBR
2023-10-03 00:00:00-04:00,6.979410845318865,7.0190103006403355,6.731914013528306,6.761613368988037,1414800,0.0,0.0,EBR
2023-10-04 00:00:00-04:00,6.78141308985573,6.8606120004193345,6.672514351799401,6.77151346206665,703700,0.0,0.0,EBR
2023-10-05 00:00:00-04:00,6.751713834118721,6.821012645853742,6.593315538589925,6.662614822387695,766100,0.0,0.0,EBR
2023-10-06 00:00:00-04:00,6.514116633632138,6.6824145572712315,6.385418165900743,6.652714729309082,1412900,0.0,0.0,EBR
2023-10-09 00:00:00-04:00,6.533916223162657,6.860611963511379,6.533916223162657,6.811112880706787,954800,0.0,0.0,EBR
2023-10-10 00:00:00-04:00,6.939811096053402,7.088308811187744,6.90021117034649,7.088308811187744,798100,0.0,0.0,EBR
2023-10-11 00:00:00-04:00,7.058609439605819,7.127908247281154,7.009109886641103,7.1081085205078125,669200,0.0,0.0,EBR
2023-10-12 00:00:00-04:00,7.08830894770004,7.137808501739938,6.910111402869325,6.9398112297058105,463100,0.0,0.0,EBR
2023-10-13 00:00:00-04:00,7.058609606297761,7.118008788020522,6.890311688718571,6.920011043548584,1512100,0.0,0.0,EBR
2023-10-16 00:00:00-04:00,6.939811200618064,7.019010109099758,6.880411547194062,6.969510555267334,508400,0.0,0.0,EBR
2023-10-17 00:00:00-04:00,6.900211345618206,7.028909809262237,6.81111280868696,6.8903117179870605,1832700,0.0,0.0,EBR
2023-10-18 00:00:00-04:00,6.751713879189699,6.751713879189699,6.583415954602179,6.613115310668945,983500,0.0,0.0,EBR
2023-10-19 00:00:00-04:00,6.603215638587928,6.78141318998723,6.603215638587928,6.662614822387695,814100,0.0,0.0,EBR
2023-10-20 00:00:00-04:00,6.642815069110713,6.751713808359524,6.5933155134350505,6.692314624786377,1291900,0.0,0.0,EBR
2023-10-23 00:00:00-04:00,6.682414494810341,6.850712416876344,6.6626147670415605,6.7220139503479,562300,0.0,0.0,EBR
2023-10-24 00:00:00-04:00,6.781413017313705,6.920011109317405,6.771513389630524,6.850712299346924,1149700,0.0,0.0,EBR
2023-10-25 00:00:00-04:00,6.8408122611296625,6.8408122611296625,6.7022141678793625,6.7814130783081055,761700,0.0,0.0,EBR
2023-10-26 00:00:00-04:00,6.860611837645784,6.959610945564201,6.811112755749308,6.949710845947266,481100,0.0,0.0,EBR
2023-10-27 00:00:00-04:00,7.127908559602874,7.187308214588321,6.731914006784848,6.77151346206665,1057500,0.0,0.0,EBR
2023-10-30 00:00:00-04:00,6.920011221007513,6.989310504159234,6.682414488023463,6.731914043426514,992600,0.0,0.0,EBR
2023-10-31 00:00:00-04:00,6.692314540107142,6.8210125335224765,6.6824144402721775,6.7814130783081055,913800,0.0,0.0,EBR
2023-11-01 00:00:00-04:00,6.840812389348241,7.197207965020312,6.840812389348241,7.157608509063721,934700,0.0,0.0,EBR
2023-11-02 00:00:00-04:00,7.256607048858712,7.335805959679438,7.207107965627132,7.266507148742676,983900,0.0,0.0,EBR
2023-11-03 00:00:00-04:00,7.434804898454282,7.543703162284834,7.335805790153441,7.454604625701904,1694000,0.0,0.0,EBR
2023-11-06 00:00:00-05:00,7.345705878638282,7.504103696378385,7.335805778998159,7.464504241943359,1014300,0.0,0.0,EBR
2023-11-07 00:00:00-05:00,7.61300230666083,7.72190104059411,7.593202579769572,7.603102207183838,1600300,0.0,0.0,EBR
2023-11-08 00:00:00-05:00,7.682301651957233,7.761500560193867,7.464504182243758,7.533803462982178,1790400,0.0,0.0,EBR
2023-11-09 00:00:00-05:00,7.613002450408114,7.652601904938339,7.415004705694256,7.444704532623291,1227400,0.0,0.0,EBR
2023-11-10 00:00:00-05:00,7.553603196549256,7.632802104854125,7.4744042882443855,7.5239033699035645,724300,0.0,0.0,EBR
2023-11-13 00:00:00-05:00,7.504103956360927,7.721901435361978,7.494204328440561,7.702101707458496,627500,0.0,0.0,EBR
2023-11-14 00:00:00-05:00,7.929798996609337,8.048597366760255,7.909998796188091,8.018898010253906,845700,0.0,0.0,EBR
2023-11-15 00:00:00-05:00,8.048597328730198,8.147595497992098,7.890199030547987,8.058497428894043,1186500,0.0,0.0,EBR
2023-11-16 00:00:00-05:00,8.17729561765269,8.25649452896103,8.058497250690182,8.246594429016113,1073800,0.0,0.0,EBR
2023-11-17 00:00:00-05:00,8.157495505630168,8.315893329953004,8.127796149601012,8.147595405578613,848200,0.0,0.0,EBR
2023-11-20 00:00:00-05:00,8.15749538804787,8.305994054304197,8.15749538804787,8.276293754577637,742700,0.0,0.0,EBR
2023-11-21 00:00:00-05:00,8.167395660105823,8.21689521656793,8.048597291072072,8.09809684753418,673900,0.0,0.0,EBR
2023-11-22 00:00:00-05:00,8.147595443202047,8.226795299854695,8.028797074411338,8.107995986938477,722500,0.0,0.0,EBR
2023-11-24 00:00:00-05:00,8.187195777893066,8.236694389731195,8.137696221929437,8.187195777893066,352300,0.0,0.0,EBR
2023-11-27 00:00:00-05:00,8.226795106809599,8.345593472812654,8.147595252015407,8.315893173217773,879700,0.0,0.0,EBR
2023-11-28 00:00:00-05:00,8.296093940734863,8.434692506854118,8.236694285505044,8.296093940734863,620200,0.0,0.0,EBR
2023-11-29 00:00:00-05:00,8.226795210355109,8.325793377874271,8.187195754522344,8.206995010375977,514400,0.0,0.0,EBR
2023-11-30 00:00:00-05:00,8.127796105562973,8.246594473161428,8.008997737964519,8.197094917297363,1897600,0.0,0.0,EBR
2023-12-01 00:00:00-05:00,8.10799581927834,8.38519295151685,8.09809666351128,8.296093940734863,903800,0.0,0.0,EBR
2023-12-04 00:00:00-05:00,8.22679525483336,8.286193966840898,8.09809678664969,8.157495498657227,698600,0.0,0.0,EBR
2023-12-05 00:00:00-05:00,8.147595268039064,8.385192944637938,8.147595268039064,8.305994033813477,1257500,0.0,0.0,EBR
2023-12-06 00:00:00-05:00,8.365392684936523,8.385192884563528,8.315893129994494,8.365392684936523,814600,0.0,0.0,EBR
2023-12-07 00:00:00-05:00,8.414892276757426,8.414892276757426,8.315893166439496,8.325793266296387,528200,0.0,0.0,EBR
2023-12-08 00:00:00-05:00,8.305994077652647,8.395092144706311,8.197094866600123,8.256494522094727,1258500,0.0,0.0,EBR
2023-12-11 00:00:00-05:00,8.21689510345459,8.27629381509103,8.157495447692652,8.21689510345459,784200,0.0,0.0,EBR
2023-12-12 00:00:00-05:00,8.177295743493856,8.187195843591125,8.058497374703148,8.107995986938477,1330900,0.0,0.0,EBR
2023-12-13 00:00:00-05:00,8.177295432009217,8.45449161529541,8.137695977254047,8.45449161529541,1518600,0.0,0.0,EBR
2023-12-14 00:00:00-05:00,8.414892226361067,8.434692425956264,8.305993960963919,8.38519287109375,1252800,0.0,0.0,EBR
2023-12-15 00:00:00-05:00,8.315893315753563,8.325793415788212,8.147595391666542,8.16739559173584,2066500,0.0,0.0,EBR
2023-12-18 00:00:00-05:00,8.266394512530628,8.404992133306278,8.206994857822862,8.375292778015137,964300,0.0,0.0,EBR
2023-12-19 00:00:00-05:00,8.474291765567362,8.523790375630025,8.404992012053789,8.513891220092773,624100,0.0,0.0,EBR
2023-12-20 00:00:00-05:00,8.44459171432657,8.464391914232909,8.2366943359375,8.2366943359375,1403100,0.0,0.0,EBR
2023-12-21 00:00:00-05:00,8.395091961099917,8.464391715015571,8.34559335075006,8.45449161529541,706100,0.0,0.0,EBR
2023-12-22 00:00:00-05:00,8.454491508451627,8.642588680130235,8.434692253386991,8.57328987121582,566100,0.0,0.0,EBR
2023-12-26 00:00:00-05:00,8.622789354080902,8.68218900703674,8.602989155053805,8.652488708496094,388600,0.0,0.0,EBR
2023-12-27 00:00:00-05:00,8.632689434399706,8.711888342081089,8.6029891359251,8.682188987731934,437000,0.0,0.0,EBR
2023-12-28 00:00:00-05:00,8.672288965762393,8.73168767499167,8.563389758632947,8.593090057373047,1009300,0.0,0.0,EBR
2023-12-29 00:00:00-05:00,8.563389807359314,8.563389807359314,8.464391643372055,8.533690452575684,574600,0.0,0.0,EBR
2024-01-02 00:00:00-05:00,8.385192848161093,8.51389131280146,8.365392648620047,8.40499210357666,836600,0.0,0.0,EBR
2024-01-03 00:00:00-05:00,8.38519287109375,8.484191036693296,8.37529277129615,8.38519287109375,530600,0.0,0.0,EBR
2024-01-04 00:00:00-05:00,8.29609391761334,8.355492628552126,8.25649446227899,8.315893173217773,463200,0.0,0.0,EBR
2024-01-05 00:00:00-05:00,8.36539265528828,8.474291864599886,8.34559339985693,8.395092010498047,415200,0.0,0.0,EBR
2024-01-08 00:00:00-05:00,8.296093874492973,8.404992140065051,8.296093874492973,8.365392684936523,622500,0.0,0.0,EBR
2024-01-09 00:00:00-05:00,8.34559339985693,8.424792309833292,8.305993944868751,8.395092010498047,672300,0.0,0.0,EBR
