Date,Close,EMA20,SMA50,RSI,OBV,MACD,Stoch_D,Stoch_K,ROC,Volume_SMA20,Daily_Return,Year,Month,Day
2022-10-18,14.813838958740234,15.071698780285022,15.695263442993165,46.00630245461621,24000800,-0.1922763519321702,52.02614499820144,52.94113252255922,-0.7833000235691332,1359625.0,0.00929600964031585,2022,10,18
2022-10-19,15.232915878295898,15.087052789619392,15.647313385009765,50.408951735271344,25279100,-0.15788623143370195,56.73202719426271,69.8039335533694,2.6938237131374843,1372415.0,0.028289555511092246,2022,10,19
2022-10-20,14.921046257019045,15.071242643657454,15.59156660079956,47.31686948280063,24158100,-0.1540216198466311,60.000000586213524,57.25493568271196,-2.2973761231521777,1373355.0,-0.020473402713475974,2022,10,20
2022-10-21,15.135456085205078,15.077358209519131,15.54049783706665,49.60553592657113,25605500,-0.13213464020264531,56.97660813417186,43.87095516643423,-3.660057716518895,1381120.0,0.014369624253739666,2022,10,21
2022-10-24,15.04774284362793,15.074537698481874,15.47149652481079,48.67397155889139,24246500,-0.12047798151675515,46.39680318533174,38.06451870684905,-3.075957536897293,1344820.0,-0.005795216284422922,2022,10,24
2022-10-25,14.823585510253906,15.050637490079211,15.424910869598389,46.28194080755835,23338700,-0.1278537999491931,35.05374581760582,23.22576357953419,-4.339626949521728,1313210.0,-0.014896409096261554,2022,10,25
2022-10-26,14.5701904296875,15.004880627184761,15.381833782196045,43.6693203771201,21106600,-0.15238940429387426,29.953900672074948,28.571419729841615,-0.7962879332181212,1354275.0,-0.017094047886803465,2022,10,26
2022-10-27,14.716381072998049,14.977404479166978,15.35629940032959,45.57805221989068,22506900,-0.1582138930828112,29.25261235387228,35.96065375224105,-4.791924192593535,1347895.0,0.01003354376293375,2022,10,27
2022-10-28,14.51171588897705,14.933053184863176,15.329790439605713,43.362784755682455,21585600,-0.1773007990577824,30.880075946327654,28.10815435690031,-2.4885400314374144,1300910.0,-0.013907303908874846,2022,10,28
2022-10-31,14.852824211120604,14.925412330221027,15.314586753845214,47.90723011558476,23164900,-0.16302348545910839,39.741141047922554,55.154615034626325,1.195215162835286,1309140.0,0.02350571943064672,2022,10,31
2022-11-01,15.057488441467283,14.937991007482575,15.31068838119507,50.474897093572295,24607000,-0.13365324719364224,49.74736314471338,65.97932004261352,1.6447423480548549,1319600.0,0.013779482436306223,2022,11,1
