Date,Close,EMA20,SMA50,RSI,OBV,MACD,Stoch_D,Stoch_K,ROC,Volume_SMA20,Daily_Return,Year,Month,Day
2022-10-18,5.587711811065674,5.5980568427329,5.868103494644165,48.237126159126205,3535300,-0.10245026443520633,28.174567677199814,47.618998741585536,-3.6277706557134906,583430.0,0.02861956911020136,2022,10,18
2022-10-19,5.65172815322876,5.603168396113458,5.855666027069092,50.15487208032469,3845900,-0.08574545398807487,42.31595465351909,51.94797439170314,-0.6430832857192674,583850.0,0.011456629176241906,2022,10,19
2022-10-20,5.752325057983398,5.617373792482023,5.845423402786255,53.0956629153207,4295900,-0.06365565905347914,55.26687610166618,66.23365517170981,0.9630722970419204,585420.0,0.01779931766484011,2022,10,20
2022-10-21,6.026681423187256,5.656355471596807,5.843594360351562,60.023005522701915,4665000,-0.02373744119326382,71.15858380121067,95.29412184021902,7.5040834374518095,580655.0,0.04769486467443107,2022,10,21
2022-10-24,6.218730449676514,5.709914993318685,5.843411464691162,64.02798407604607,5926700,0.023128178231328178,87.17592567064294,100.0,7.936509118837874,612430.0,0.03186646397972215,2022,10,24
2022-10-25,6.182149887084961,5.754889745105949,5.843960189819336,62.73870027593668,4609800,0.05666457958823301,97.1241858439103,96.07843569151186,11.001646928524535,632655.0,-0.0058823200149245025,2022,10,25
2022-10-26,5.9992451667785645,5.778161690027151,5.843045663833618,56.601556620599766,3006200,0.06770309778258454,90.8496454690979,76.47050071578184,10.998302205333284,693305.0,-0.02958594075638643,2022,10,26
2022-10-27,6.200439929962158,5.818378665259056,5.8419482421875,61.108312197076614,3644200,0.09162968889784562,87.5463510620627,90.09011677889443,14.333907116122916,695670.0,0.03353667963058582,2022,10,27
2022-10-28,6.227875232696533,5.857378338348339,5.8434114742279055,61.69249860223133,4274500,0.11151995179718455,86.45113713473042,92.792793909515,17.61657690472687,685990.0,0.004424734864666657,2022,10,28
2022-10-31,6.46565055847168,5.915309025979133,5.850727634429932,66.40271205700884,4923200,0.14480044071978604,94.03789960193386,99.23078811739214,19.023580963884186,673445.0,0.03817920508857009,2022,10,31
2022-11-01,7.252136707305908,6.042625948010254,5.871029958724976,76.63596300359507,7205500,0.23196438618473003,96.58361528349617,97.72726382358138,29.787235858228694,747920.0,0.12164068282405505,2022,11,1
2022-11-02,7.041797161102295,6.137785111161878,5.886028070449829,70.45526671209188,6064300,0.2808325348013101,94.7435873992478,87.27271025676983,24.595468327318727,776590.0,-0.029003803250387428,2022,11,2
