Date,Close,EMA20,SMA50,RSI,OBV,MACD,Stoch_D,Stoch_K,ROC,Volume_SMA20,Daily_Return,Year,Month,Day
2022-10-18,22.797088623046875,22.85065168155717,23.490717582702636,48.99928355696919,-21474500,-0.2191405989823636,49.24125297982954,62.53863490941024,-3.4428102812922843,5441090.0,0.021775555844315786,2022,10,18
2022-10-19,22.544824600219727,22.821525292858365,23.49613655090332,47.12294707661533,-24577600,-0.21520049291369148,54.908718628563044,51.4753136206032,-5.0747581651097935,5437225.0,-0.011065624518918682,2022,10,19
2022-10-20,21.937524795532227,22.737334769303494,23.478384742736818,42.86717497117047,-27514000,-0.2581066564199901,46.24961354736913,24.734892112093952,-7.559062041525834,5448635.0,-0.026937437547488452,2022,10,20
2022-10-21,22.87183380126953,22.750144200919305,23.480813941955567,50.30328309793227,-22979800,-0.21424943755363302,42.84361366848748,52.32063527276528,-1.7656564971412623,5417605.0,0.04258953616898409,2022,10,21
2022-10-24,22.983949661254883,22.77241138761793,23.475395011901856,51.12534570967089,-20222000,-0.1685030642828238,44.81313466109554,57.38387659842739,-1.1651159427909321,5219760.0,0.0049019182702843,2022,10,24
2022-10-25,23.53519058227539,22.845057025204355,23.4755818939209,55.061356137203184,-15580100,-0.08676799107719191,65.45704675042334,86.66662838007737,2.0664555946384904,5078965.0,0.023983733394167706,2022,10,25
2022-10-26,23.778112411499023,22.933919442946706,23.48286952972412,56.715652053941184,-12274700,-0.0023633520056236534,77.48351556035243,88.40004170255256,5.470381043759716,4887750.0,0.010321642749159698,2022,10,26
2022-10-27,24.077089309692383,23.04279276358915,23.497071037292482,58.72933227098917,-8542400,0.0876425804790415,87.13826825295723,86.34813467624176,5.614755058466028,4664905.0,0.012573617830521133,2022,10,27
2022-10-28,24.721759796142575,23.202694385737097,23.505292892456055,62.75311416034177,-3362100,0.208587978575828,91.3769593832106,99.38270177083754,13.513508306134309,4499845.0,0.0267752666511345,2022,10,28
2022-10-31,24.58829116821289,23.334655984068124,23.519067306518554,61.418011147456845,-8125500,0.29032162809230044,93.00700844204145,93.29018887904509,10.205804307237774,4450955.0,-0.0053988320018589775,2022,10,31
